,Scenario,Trial,Inspection,Interval,Time,Accumulation,Defects,Rate
147,202,1,148,3,832,21,10,30
148,202,1,149,4,836,48,48,40
149,202,1,150,2,838,19,19,20
150,202,1,151,2,840,22,22,20
151,202,1,152,6,846,62,40,60
152,202,1,153,5,851,78,78,50
153,202,1,154,6,857,61,61,60
154,202,1,155,8,865,57,57,80
155,202,1,156,8,873,78,44,80
156,202,1,157,5,878,92,92,50
157,202,1,158,4,882,42,42,40
158,202,1,159,2,884,20,13,20
159,202,1,160,5,889,49,49,50
160,202,1,161,3,892,28,28,30
161,202,1,162,5,897,40,40,50
162,202,1,163,4,901,40,23,40
163,202,1,164,2,903,38,38,20
164,202,1,165,7,910,65,65,70
165,202,1,166,2,912,14,7,20
166,202,1,167,5,917,64,64,50
167,202,1,168,8,925,74,44,80
168,202,1,169,2,927,53,53,20
169,202,1,170,5,932,57,57,50
170,202,1,171,8,940,88,58,80
171,202,1,172,2,942,49,49,20
172,202,1,173,4,946,50,50,40
173,202,1,174,2,948,21,13,20
174,202,1,175,2,950,29,29,20
175,202,1,176,6,956,59,59,60
176,202,1,177,6,962,71,71,60
177,202,1,178,3,965,28,28,30
178,202,1,179,8,973,85,85,80
179,202,1,180,4,977,41,25,40
180,202,1,181,6,983,66,39,60
181,202,1,182,3,986,52,52,30
182,202,1,183,3,989,26,26,30
183,202,1,184,4,993,34,34,40
184,202,1,185,7,1000,64,43,70
185,202,1,186,4,1004,60,36,40
186,202,1,187,2,1006,46,46,20
187,202,1,188,3,1009,28,18,30
188,202,1,189,5,1014,64,37,50
189,202,1,190,9,1023,135,135,90
190,202,1,191,9,1032,89,50,90
191,202,1,192,4,1036,84,84,40
192,202,1,193,3,1039,29,19,30
193,202,1,194,4,1043,53,53,40
194,202,1,195,9,1052,81,53,90
195,202,1,196,5,1057,66,35,50
196,202,1,197,9,1066,125,125,90
197,202,1,198,6,1072,66,35,60
198,202,1,199,7,1079,99,63,70
199,202,1,200,7,1086,113,70,70
200,202,1,201,6,1092,107,107,60
201,202,1,202,4,1096,36,36,40
202,202,1,203,3,1099,30,16,30
203,202,1,204,6,1105,72,72,60
204,202,1,205,4,1109,39,39,40
205,202,1,206,7,1116,67,67,70
206,202,1,207,5,1121,63,63,50
207,202,1,208,5,1126,52,30,50
208,202,1,209,8,1134,116,116,80
209,202,1,210,6,1140,63,63,60
210,202,1,211,7,1147,75,75,70
211,202,1,212,4,1151,30,15,40
212,202,1,213,7,1158,88,88,70
213,202,1,214,7,1165,81,49,70
214,202,1,215,5,1170,89,89,50
215,202,1,216,8,1178,95,58,80
216,202,1,217,7,1185,115,74,70
217,202,1,218,7,1192,103,103,70
218,202,1,219,4,1196,44,26,40
219,202,1,220,8,1204,101,101,80
220,202,1,221,8,1212,72,43,80
221,202,1,222,4,1216,58,58,40
222,202,1,223,5,1221,56,32,50
223,202,1,224,6,1227,76,76,60
224,202,1,225,4,1231,38,15,40
225,202,1,226,4,1235,56,56,40
226,202,1,227,8,1243,72,72,80
227,202,1,228,3,1246,25,25,30
228,202,1,229,3,1249,20,14,30
229,202,1,230,9,1258,84,58,90
230,202,1,231,3,1261,55,36,30
231,202,1,232,8,1269,101,101,80
232,202,1,233,3,1272,27,27,30
233,202,1,234,3,1275,28,28,30
234,202,1,235,9,1284,86,86,90
235,202,1,236,5,1289,51,51,50
236,202,1,237,7,1296,63,33,70
237,202,1,238,7,1303,89,56,70
238,202,1,239,9,1312,133,80,90
239,202,1,240,7,1319,121,76,70
240,202,1,241,8,1327,114,71,80
241,202,1,242,9,1336,130,130,90
242,202,1,243,8,1344,86,86,80
243,202,1,244,3,1347,35,35,30
244,202,1,245,3,1350,29,13,30
245,202,1,246,7,1357,82,82,70
246,202,1,247,2,1359,20,14,20
247,202,1,248,9,1368,92,62,90
248,202,1,249,2,1370,53,26,20
249,202,1,250,6,1376,89,48,60
250,202,1,251,7,1383,111,111,70
251,202,1,252,7,1390,57,40,70
252,202,1,253,7,1397,83,83,70
253,202,1,254,9,1406,89,89,90
254,202,1,255,5,1411,44,44,50
255,202,1,256,9,1420,88,51,90
256,202,1,257,2,1422,55,55,20
257,202,1,258,6,1428,60,60,60
258,202,1,259,3,1431,30,18,30
259,202,1,260,5,1436,61,43,50
260,202,1,261,8,1444,96,96,80
261,202,1,262,3,1447,31,17,30
262,202,1,263,6,1453,76,50,60
263,202,1,264,2,1455,38,38,20
264,202,1,265,9,1464,80,55,90
265,202,1,266,2,1466,48,48,20
266,202,1,267,5,1471,53,53,50
267,202,1,268,4,1475,43,43,40
268,202,1,269,9,1484,105,57,90
269,202,1,270,9,1493,145,145,90
270,202,1,271,5,1498,51,30,50
271,202,1,272,4,1502,60,60,40
272,202,1,273,8,1510,81,81,80
273,202,1,274,9,1519,97,97,90
274,202,1,275,3,1522,30,21,30
275,202,1,276,2,1524,22,22,20
276,202,1,277,2,1526,15,10,20
277,202,1,278,7,1533,71,48,70
278,202,1,279,4,1537,67,67,40
279,202,1,280,2,1539,20,20,20
280,202,1,281,9,1548,101,101,90
281,202,1,282,4,1552,38,38,40
282,202,1,283,2,1554,13,8,20
283,202,1,284,5,1559,52,52,50
284,202,1,285,2,1561,18,9,20
285,202,1,286,8,1569,86,54,80
286,202,1,287,2,1571,56,30,20
287,202,1,288,6,1577,76,76,60
288,202,1,289,2,1579,22,13,20
289,202,1,290,4,1583,46,46,40
290,202,1,291,2,1585,11,4,20
291,202,1,292,5,1590,44,44,50
292,202,1,293,5,1595,52,52,50
293,202,1,294,2,1597,19,19,20
294,202,1,295,8,1605,69,69,80
295,202,1,296,7,1612,67,67,70
296,202,1,297,2,1614,15,10,20
297,202,1,298,2,1616,24,11,20
298,202,1,299,7,1623,68,45,70
299,202,1,300,5,1628,76,42,50
300,202,1,301,6,1634,93,93,60
301,202,1,302,4,1638,37,37,40
302,202,1,303,8,1646,84,52,80
303,202,1,304,5,1651,73,73,50
304,202,1,305,4,1655,36,36,40
305,202,1,306,8,1663,67,67,80
306,202,1,307,5,1668,48,48,50
307,202,1,308,6,1674,39,15,60
308,202,1,309,3,1677,62,62,30
309,202,1,310,4,1681,39,22,40
310,202,1,311,7,1688,93,93,70
311,202,1,312,8,1696,69,69,80
312,202,1,313,2,1698,24,12,20
313,202,1,314,2,1700,22,22,20
314,202,1,315,5,1705,57,57,50
315,202,1,316,4,1709,48,26,40
316,202,1,317,3,1712,58,39,30
317,202,1,318,7,1719,86,86,70
318,202,1,319,9,1728,82,82,90
319,202,1,320,8,1736,69,37,80
320,202,1,321,9,1745,133,84,90
321,202,1,322,3,1748,80,80,30
322,202,1,323,7,1755,58,58,70
323,202,1,324,6,1761,61,35,60
324,202,1,325,7,1768,89,54,70
325,202,1,326,9,1777,133,81,90
326,202,1,327,2,1779,77,77,20
327,202,1,328,8,1787,65,36,80
328,202,1,329,4,1791,78,39,40
329,202,1,330,6,1797,89,89,60
330,202,1,331,8,1805,79,79,80
331,202,1,332,8,1813,85,85,80
332,202,1,333,4,1817,41,25,40
333,202,1,334,6,1823,87,54,60
334,202,1,335,9,1832,143,143,90
335,202,1,336,6,1838,60,60,60
336,202,1,337,4,1842,38,23,40
337,202,1,338,9,1851,108,67,90
338,202,1,339,3,1854,68,68,30
339,202,1,340,5,1859,41,26,50
340,202,1,341,5,1864,66,38,50
341,202,1,342,5,1869,70,70,50
342,202,1,343,7,1876,48,48,70
343,202,1,344,9,1885,69,41,90
344,202,1,345,6,1891,85,85,60
345,202,1,346,2,1893,25,13,20
346,202,1,347,2,1895,35,35,20
347,202,1,348,5,1900,56,43,50
348,202,1,349,3,1903,40,24,30
349,202,1,350,6,1909,64,36,60
350,202,1,351,9,1918,100,50,90
351,202,1,352,3,1921,83,83,30
352,202,1,353,9,1930,86,86,90
353,202,1,354,8,1938,70,44,80
354,202,1,355,5,1943,74,47,50
355,202,1,356,4,1947,67,32,40
356,202,1,357,3,1950,68,68,30
357,202,1,358,2,1952,18,18,20
358,202,1,359,9,1961,92,57,90
359,202,1,360,3,1964,59,37,30
360,202,1,361,5,1969,81,81,50
361,202,1,362,2,1971,20,20,20
362,202,1,363,5,1976,55,33,50
363,202,1,364,9,1985,107,69,90
364,202,1,365,6,1991,98,62,60
365,202,1,366,2,1993,54,54,20
366,202,1,367,4,1997,42,21,40
367,202,1,368,4,2001,64,64,40
368,202,1,369,9,2010,88,46,90
369,202,1,370,3,2013,67,67,30
370,202,1,371,5,2018,60,60,50
371,202,1,372,9,2027,104,104,90
372,202,1,373,8,2035,64,41,80
373,202,1,374,8,2043,109,73,80
374,202,1,375,5,2048,72,72,50
375,202,1,376,7,2055,73,73,70
376,202,1,377,8,2063,94,94,80
377,202,1,378,6,2069,50,30,60
378,202,1,379,9,2078,125,68,90
379,202,1,380,9,2087,142,84,90
380,202,1,381,3,2090,88,88,30
381,202,1,382,8,2098,80,80,80
382,202,1,383,8,2106,80,80,80
383,202,1,384,3,2109,23,14,30
384,202,1,385,2,2111,36,18,20
385,202,1,386,9,2120,95,95,90
386,202,1,387,6,2126,64,64,60
387,202,1,388,3,2129,33,33,30
388,202,1,389,8,2137,108,108,80
389,202,1,390,9,2146,78,78,90
390,202,1,391,8,2154,94,53,80
391,202,1,392,6,2160,111,63,60
392,202,1,393,7,2167,122,64,70
393,202,1,394,7,2174,129,129,70
394,202,1,395,5,2179,65,39,50
395,202,1,396,2,2181,52,33,20
396,202,1,397,5,2186,69,39,50
397,202,1,398,4,2190,75,37,40
398,202,1,399,9,2199,120,120,90
399,202,1,400,6,2205,54,54,60
400,202,1,401,4,2209,46,46,40
401,202,1,402,7,2216,60,60,70
402,202,1,403,9,2225,95,58,90
403,202,1,404,3,2228,64,64,30
404,202,1,405,2,2230,12,10,20
405,202,1,406,6,2236,68,68,60
406,202,1,407,2,2238,16,8,20
407,202,1,408,5,2243,64,64,50
408,202,1,409,7,2250,82,46,70
409,202,1,410,8,2258,119,78,80
410,202,1,411,8,2266,105,57,80
411,202,1,412,9,2275,154,93,90
412,202,1,413,8,2283,145,145,80
413,202,1,414,6,2289,54,31,60
414,202,1,415,7,2296,87,48,70
415,202,1,416,8,2304,112,69,80
416,202,1,417,3,2307,77,77,30
417,202,1,418,2,2309,14,14,20
418,202,1,419,3,2312,32,20,30
419,202,1,420,6,2318,60,60,60
420,202,1,421,2,2320,15,15,20
421,202,1,422,6,2326,62,62,60
422,202,1,423,5,2331,55,31,50
423,202,1,424,6,2337,93,48,60
424,202,1,425,2,2339,63,63,20
425,202,1,426,4,2343,30,30,40
426,202,1,427,3,2346,22,22,30
427,202,1,428,8,2354,75,75,80
428,202,1,429,3,2357,34,34,30
429,202,1,430,2,2359,19,13,20
430,202,1,431,9,2368,92,51,90
431,202,1,432,5,2373,94,55,50
432,202,1,433,2,2375,49,29,20
433,202,1,434,8,2383,89,58,80
434,202,1,435,6,2389,92,92,60
435,202,1,436,6,2395,63,63,60
436,202,1,437,6,2401,59,31,60
437,202,1,438,6,2407,98,98,60
438,202,1,439,6,2413,50,29,60
439,202,1,440,8,2421,82,55,80
440,202,1,441,5,2426,72,42,50
441,202,1,442,3,2429,50,34,30
442,202,1,443,7,2436,95,95,70
443,202,1,444,4,2440,47,26,40
444,202,1,445,5,2445,67,67,50
445,202,1,446,7,2452,70,43,70
446,202,1,447,2,2454,48,27,20
447,202,1,448,9,2463,108,58,90
448,202,1,449,4,2467,86,86,40
449,202,1,450,6,2473,64,40,60
450,202,1,451,7,2480,108,71,70
451,202,1,452,8,2488,116,66,80
452,202,1,453,4,2492,91,91,40
453,202,1,454,4,2496,33,33,40
454,202,1,455,2,2498,20,20,20
455,202,1,456,2,2500,12,12,20
456,202,1,457,7,2507,69,69,70
457,202,1,458,6,2513,62,62,60
458,202,1,459,8,2521,83,83,80
459,202,1,460,9,2530,85,85,90
460,202,1,461,8,2538,91,55,80
461,202,1,462,5,2543,85,85,50
462,202,1,463,6,2549,54,54,60
463,202,1,464,7,2556,67,67,70
464,202,1,465,3,2559,24,15,30
465,202,1,466,9,2568,83,83,90
466,202,1,467,2,2570,17,17,20
467,202,1,468,5,2575,43,25,50
468,202,1,469,6,2581,74,41,60
469,202,1,470,9,2590,129,81,90
470,202,1,471,7,2597,118,118,70
471,202,1,472,4,2601,51,27,40
472,202,1,473,3,2604,49,49,30
473,202,1,474,8,2612,69,69,80
474,202,1,475,4,2616,41,41,40
475,202,1,476,3,2619,36,22,30
476,202,1,477,8,2627,96,96,80
477,202,1,478,9,2636,78,48,90
478,202,1,479,7,2643,96,55,70
479,202,1,480,3,2646,74,48,30
480,202,1,481,2,2648,40,40,20
481,202,1,482,4,2652,46,46,40
482,202,1,483,8,2660,84,46,80
483,202,1,484,7,2667,104,76,70
484,202,1,485,4,2671,70,70,40
485,202,1,486,9,2680,68,68,90
486,202,1,487,8,2688,81,47,80
487,202,1,488,7,2695,115,78,70
488,202,1,489,8,2703,121,74,80
489,202,1,490,2,2705,69,69,20
490,202,1,491,8,2713,70,42,80
491,202,1,492,2,2715,42,42,20
492,202,1,493,5,2720,41,41,50
493,202,1,494,6,2726,59,30,60
494,202,1,495,6,2732,89,89,60
495,202,1,496,2,2734,16,7,20
496,202,1,497,9,2743,106,64,90
497,202,1,498,5,2748,96,61,50
498,202,1,499,3,2751,65,65,30
499,202,1,500,5,2756,57,57,50
500,202,1,501,8,2764,87,87,80
501,202,1,502,5,2769,44,44,50
502,202,1,503,7,2776,77,77,70
503,202,1,504,5,2781,48,48,50
504,202,1,505,5,2786,38,38,50
505,202,1,506,6,2792,62,36,60
506,202,1,507,5,2797,79,50,50
507,202,1,508,7,2804,119,71,70
508,202,1,509,5,2809,115,115,50
509,202,1,510,8,2817,78,78,80
510,202,1,511,2,2819,17,10,20
511,202,1,512,2,2821,25,25,20
512,202,1,513,9,2830,91,55,90
513,202,1,514,7,2837,103,103,70
514,202,1,515,3,2840,25,25,30
515,202,1,516,4,2844,40,40,40
516,202,1,517,2,2846,21,21,20
517,202,1,518,8,2854,78,49,80
518,202,1,519,5,2859,74,40,50
519,202,1,520,2,2861,59,59,20
520,202,1,521,8,2869,81,42,80
521,202,1,522,5,2874,90,45,50
522,202,1,523,7,2881,118,73,70
523,202,1,524,8,2889,113,113,80
524,202,1,525,3,2892,40,40,30
525,202,1,526,8,2900,70,41,80
526,202,1,527,7,2907,106,106,70
527,202,1,528,4,2911,34,19,40
528,202,1,529,3,2914,47,47,30
529,202,1,530,3,2917,39,20,30
530,202,1,531,4,2921,62,37,40
531,202,1,532,2,2923,46,46,20
532,202,1,533,9,2932,85,85,90
533,202,1,534,8,2940,68,68,80
534,202,1,535,3,2943,35,25,30
535,202,1,536,6,2949,57,32,60
536,202,1,537,7,2956,84,84,70
537,202,1,538,9,2965,95,54,90
538,202,1,539,5,2970,87,87,50
539,202,1,540,8,2978,84,84,80
540,202,1,541,9,2987,87,54,90
541,202,1,542,9,2996,125,125,90
542,202,1,543,5,3001,66,66,50
543,202,1,544,9,3010,93,93,90
544,202,1,545,3,3013,28,28,30
545,202,1,546,3,3016,32,32,30
546,202,1,547,3,3019,28,28,30
547,202,1,548,7,3026,77,77,70
548,202,1,549,6,3032,70,70,60
549,202,1,550,7,3039,55,55,70
550,202,1,551,5,3044,51,29,50
551,202,1,552,9,3053,114,70,90
552,202,1,553,5,3058,94,63,50
553,202,1,554,9,3067,119,65,90
554,202,1,555,8,3075,120,66,80
555,202,1,556,2,3077,73,43,20
556,202,1,557,6,3083,95,95,60
557,202,1,558,4,3087,45,45,40
558,202,1,559,3,3090,33,33,30
559,202,1,560,4,3094,30,23,40
560,202,1,561,4,3098,42,42,40
561,202,1,562,7,3105,69,69,70
562,202,1,563,8,3113,89,46,80
563,202,1,564,3,3116,72,39,30
564,202,1,565,3,3119,56,56,30
565,202,1,566,8,3127,75,75,80
566,202,1,567,9,3136,85,85,90
567,202,1,568,3,3139,29,15,30
568,202,1,569,6,3145,81,48,60
569,202,1,570,6,3151,95,54,60
570,202,1,571,8,3159,120,120,80
571,202,1,572,8,3167,83,83,80
572,202,1,573,4,3171,43,28,40
573,202,1,574,7,3178,90,60,70
574,202,1,575,2,3180,46,36,20
575,202,1,576,4,3184,46,27,40
576,202,1,577,7,3191,90,55,70
577,202,1,578,7,3198,109,71,70
578,202,1,579,9,3207,117,117,90
579,202,1,580,4,3211,31,31,40
580,202,1,581,7,3218,94,57,70
581,202,1,582,7,3225,99,99,70
582,202,1,583,5,3230,47,47,50
583,202,1,584,7,3237,70,39,70
584,202,1,585,2,3239,51,51,20
585,202,1,586,5,3244,47,31,50
586,202,1,587,4,3248,52,52,40
587,202,1,588,2,3250,21,11,20
588,202,1,589,5,3255,70,70,50
589,202,1,590,6,3261,54,54,60
590,202,1,591,3,3264,31,31,30
591,202,1,592,3,3267,40,25,30
592,202,1,593,9,3276,97,97,90
593,202,1,594,5,3281,42,26,50
594,202,1,595,5,3286,72,72,50
595,202,1,596,4,3290,34,20,40
596,202,1,597,6,3296,74,39,60
597,202,1,598,3,3299,64,64,30
598,202,1,599,8,3307,74,49,80
599,202,1,600,5,3312,84,84,50
600,202,1,601,2,3314,19,19,20
601,202,1,602,9,3323,102,61,90
602,202,1,603,7,3330,107,107,70
603,202,1,604,5,3335,55,55,50
604,202,1,605,2,3337,20,20,20
605,202,1,606,4,3341,29,29,40
606,202,1,607,5,3346,56,56,50
607,202,1,608,3,3349,34,18,30
608,202,1,609,3,3352,40,40,30
609,202,1,610,7,3359,72,43,70
610,202,1,611,7,3366,103,103,70
611,202,1,612,5,3371,41,41,50
612,202,1,613,6,3377,70,35,60
613,202,1,614,3,3380,60,60,30
614,202,1,615,6,3386,63,32,60
615,202,1,616,9,3395,119,119,90
616,202,1,617,8,3403,64,33,80
617,202,1,618,9,3412,127,78,90
618,202,1,619,9,3421,134,134,90
619,202,1,620,7,3428,62,37,70
620,202,1,621,3,3431,55,55,30
621,202,1,622,7,3438,87,51,70
622,202,1,623,8,3446,111,111,80
623,202,1,624,2,3448,11,4,20
624,202,1,625,4,3452,47,47,40
625,202,1,626,6,3458,65,65,60
626,202,1,627,5,3463,61,61,50
627,202,1,628,2,3465,19,19,20
628,202,1,629,3,3468,24,14,30
629,202,1,630,3,3471,50,33,30
630,202,1,631,5,3476,65,65,50
631,202,1,632,8,3484,79,47,80
632,202,1,633,2,3486,54,54,20
633,202,1,634,8,3494,66,66,80
634,202,1,635,4,3498,36,20,40
635,202,1,636,4,3502,57,57,40
636,202,1,637,4,3506,36,20,40
637,202,1,638,2,3508,32,21,20
638,202,1,639,7,3515,77,77,70
639,202,1,640,8,3523,72,40,80
640,202,1,641,8,3531,116,116,80
641,202,1,642,9,3540,85,85,90
642,202,1,643,5,3545,49,49,50
643,202,1,644,2,3547,23,15,20
644,202,1,645,8,3555,95,56,80
645,202,1,646,3,3558,64,64,30
646,202,1,647,9,3567,65,35,90
647,202,1,648,8,3575,102,102,80
648,202,1,649,9,3584,79,52,90
649,202,1,650,3,3587,59,59,30
650,202,1,651,7,3594,82,82,70
651,202,1,652,4,3598,31,31,40
652,202,1,653,4,3602,44,44,40
653,202,1,654,5,3607,37,19,50
654,202,1,655,9,3616,105,60,90
655,202,1,656,9,3625,150,88,90
656,202,1,657,6,3631,128,65,60
657,202,1,658,4,3635,109,109,40
658,202,1,659,3,3638,27,16,30
659,202,1,660,6,3644,80,54,60
660,202,1,661,9,3653,126,126,90
661,202,1,662,5,3658,52,27,50
662,202,1,663,3,3661,64,64,30
663,202,1,664,9,3670,83,45,90
664,202,1,665,8,3678,111,111,80
665,202,1,666,8,3686,83,50,80
666,202,1,667,9,3695,123,123,90
667,202,1,668,7,3702,65,65,70
668,202,1,669,3,3705,35,35,30
669,202,1,670,7,3712,75,51,70
670,202,1,671,9,3721,109,66,90
671,202,1,672,9,3730,115,74,90
672,202,1,673,5,3735,92,92,50
673,202,1,674,2,3737,22,10,20
674,202,1,675,8,3745,102,102,80
675,202,1,676,7,3752,75,75,70
676,202,1,677,9,3761,98,61,90
677,202,1,678,3,3764,62,28,30
678,202,1,679,3,3767,61,61,30
679,202,1,680,5,3772,59,59,50
680,202,1,681,2,3774,19,19,20
681,202,1,682,9,3783,84,84,90
682,202,1,683,6,3789,65,65,60
683,202,1,684,8,3797,91,91,80
684,202,1,685,7,3804,75,45,70
685,202,1,686,4,3808,63,37,40
686,202,1,687,9,3817,107,107,90
687,202,1,688,5,3822,42,42,50
688,202,1,689,3,3825,29,29,30
689,202,1,690,9,3834,82,53,90
690,202,1,691,5,3839,85,85,50
691,202,1,692,2,3841,18,18,20
692,202,1,693,2,3843,17,9,20
693,202,1,694,6,3849,72,72,60
694,202,1,695,8,3857,91,91,80
695,202,1,696,5,3862,51,51,50
696,202,1,697,4,3866,40,27,40
697,202,1,698,5,3871,70,43,50
698,202,1,699,9,3880,115,115,90
699,202,1,700,6,3886,70,41,60
700,202,1,701,5,3891,76,76,50
701,202,1,702,8,3899,75,47,80
702,202,1,703,3,3902,45,28,30
703,202,1,704,9,3911,89,53,90
704,202,1,705,9,3920,129,75,90
705,202,1,706,3,3923,75,75,30
706,202,1,707,8,3931,70,70,80
707,202,1,708,9,3940,96,96,90
708,202,1,709,9,3949,79,79,90
709,202,1,710,9,3958,120,65,90
710,202,1,711,4,3962,104,104,40
711,202,1,712,4,3966,47,47,40
712,202,1,713,9,3975,105,53,90
713,202,1,714,8,3983,126,63,80
714,202,1,715,8,3991,135,80,80
715,202,1,716,9,4000,144,87,90
716,202,1,717,5,4005,118,118,50
717,202,1,718,8,4013,76,50,80
718,202,1,719,5,4018,67,44,50
719,202,1,720,6,4024,86,86,60
720,202,1,721,6,4030,55,55,60
721,202,1,722,5,4035,47,47,50
722,202,1,723,4,4039,47,27,40
723,202,1,724,6,4045,77,49,60
724,202,1,725,7,4052,92,92,70
725,202,1,726,3,4055,32,32,30
726,202,1,727,3,4058,23,23,30
727,202,1,728,8,4066,86,52,80
728,202,1,729,4,4070,70,40,40
729,202,1,730,2,4072,52,52,20
730,202,1,731,7,4079,67,45,70
731,202,1,732,3,4082,52,28,30
732,202,1,733,9,4091,119,72,90
733,202,1,734,6,4097,105,63,60
734,202,1,735,9,4106,147,147,90
735,202,1,736,2,4108,21,21,20
736,202,1,737,3,4111,34,34,30
737,202,1,738,8,4119,81,81,80
738,202,1,739,3,4122,31,19,30
739,202,1,740,3,4125,43,43,30
740,202,1,741,8,4133,72,72,80
741,202,1,742,6,4139,64,64,60
