,Scenario,Trial,Inspection,Interval,Time,Accumulation,Defects,Rate
742,13,1,743,7,4071,90,62,70
743,13,1,744,6,4077,72,43,60
744,13,1,745,4,4081,82,56,40
745,13,1,746,7,4088,103,60,70
746,13,1,747,7,4095,128,128,70
747,13,1,748,7,4102,64,42,70
748,13,1,749,2,4104,39,25,20
749,13,1,750,4,4108,48,27,40
750,13,1,751,3,4111,40,27,30
751,13,1,752,6,4117,61,36,60
752,13,1,753,6,4123,75,44,60
753,13,1,754,3,4126,55,35,30
754,13,1,755,7,4133,92,57,70
755,13,1,756,8,4141,110,65,80
756,13,1,757,4,4145,81,50,40
757,13,1,758,8,4153,103,66,80
758,13,1,759,2,4155,57,41,20
759,13,1,760,8,4163,107,67,80
760,13,1,761,6,4169,99,62,60
761,13,1,762,5,4174,91,52,50
762,13,1,763,6,4180,97,63,60
763,13,1,764,3,4183,69,47,30
764,13,1,765,3,4186,51,34,30
765,13,1,766,5,4191,52,37,50
766,13,1,767,9,4200,102,62,90
767,13,1,768,8,4208,118,78,80
768,13,1,769,8,4216,111,72,80
769,13,1,770,5,4221,96,53,50
770,13,1,771,8,4229,144,82,80
771,13,1,772,2,4231,81,81,20
772,13,1,773,2,4233,32,21,20
773,13,1,774,6,4239,72,50,60
774,13,1,775,7,4246,90,57,70
775,13,1,776,7,4253,107,76,70
776,13,1,777,2,4255,48,32,20
777,13,1,778,9,4264,116,80,90
778,13,1,779,9,4273,128,82,90
779,13,1,780,4,4277,71,50,40
780,13,1,781,7,4284,89,57,70
781,13,1,782,9,4293,111,70,90
782,13,1,783,5,4298,88,51,50
783,13,1,784,7,4305,102,59,70
784,13,1,785,8,4313,134,82,80
785,13,1,786,5,4318,94,57,50
786,13,1,787,8,4326,103,64,80
787,13,1,788,4,4330,85,54,40
788,13,1,789,7,4337,112,75,70
789,13,1,790,6,4343,107,76,60
790,13,1,791,4,4347,72,48,40
791,13,1,792,7,4354,89,60,70
792,13,1,793,7,4361,83,53,70
793,13,1,794,6,4367,89,63,60
794,13,1,795,3,4370,63,42,30
795,13,1,796,6,4376,71,46,60
796,13,1,797,4,4380,54,32,40
797,13,1,798,9,4389,106,73,90
798,13,1,799,5,4394,88,52,50
799,13,1,800,2,4396,66,46,20
800,13,1,801,2,4398,38,25,20
801,13,1,802,5,4403,55,32,50
802,13,1,803,6,4409,79,47,60
803,13,1,804,2,4411,56,34,20
804,13,1,805,2,4413,41,28,20
805,13,1,806,4,4417,51,30,40
806,13,1,807,4,4421,62,42,40
807,13,1,808,8,4429,79,45,80
808,13,1,809,5,4434,89,59,50
809,13,1,810,8,4442,106,67,80
810,13,1,811,9,4451,132,85,90
811,13,1,812,9,4460,142,142,90
812,13,1,813,2,4462,18,8,20
813,13,1,814,2,4464,33,20,20
814,13,1,815,7,4471,72,72,70
815,13,1,816,8,4479,89,52,80
816,13,1,817,7,4486,109,62,70
817,13,1,818,2,4488,69,48,20
818,13,1,819,7,4495,93,63,70
819,13,1,820,6,4501,81,51,60
820,13,1,821,7,4508,106,68,70
821,13,1,822,5,4513,96,66,50
822,13,1,823,2,4515,48,37,20
823,13,1,824,9,4524,110,72,90
824,13,1,825,4,4528,73,46,40
825,13,1,826,8,4536,95,56,80
826,13,1,827,9,4545,125,82,90
827,13,1,828,3,4548,75,50,30
828,13,1,829,9,4557,112,76,90
829,13,1,830,5,4562,83,48,50
830,13,1,831,4,4566,71,43,40
831,13,1,832,4,4570,81,57,40
832,13,1,833,5,4575,85,59,50
833,13,1,834,4,4579,67,39,40
834,13,1,835,5,4584,71,47,50
835,13,1,836,6,4590,80,52,60
836,13,1,837,7,4597,86,51,70
837,13,1,838,8,4605,130,87,80
838,13,1,839,8,4613,129,129,80
839,13,1,840,9,4622,104,66,90
840,13,1,841,8,4630,106,71,80
841,13,1,842,8,4638,90,52,80
842,13,1,843,6,4644,94,55,60
843,13,1,844,9,4653,117,69,90
844,13,1,845,5,4658,94,48,50
845,13,1,846,9,4667,138,85,90
846,13,1,847,7,4674,122,77,70
847,13,1,848,9,4683,144,94,90
848,13,1,849,9,4692,152,95,90
849,13,1,850,4,4696,94,69,40
850,13,1,851,4,4700,63,37,40
851,13,1,852,7,4707,97,57,70
852,13,1,853,4,4711,74,49,40
853,13,1,854,2,4713,49,34,20
854,13,1,855,7,4720,88,58,70
855,13,1,856,5,4725,87,55,50
856,13,1,857,7,4732,105,65,70
857,13,1,858,2,4734,55,41,20
858,13,1,859,8,4742,93,65,80
859,13,1,860,2,4744,52,31,20
860,13,1,861,9,4753,99,65,90
861,13,1,862,4,4757,72,43,40
862,13,1,863,8,4765,113,73,80
863,13,1,864,8,4773,109,69,80
864,13,1,865,2,4775,60,39,20
865,13,1,866,6,4781,80,48,60
866,13,1,867,2,4783,50,33,20
867,13,1,868,4,4787,53,38,40
868,13,1,869,4,4791,45,28,40
869,13,1,870,9,4800,121,78,90
870,13,1,871,8,4808,120,85,80
871,13,1,872,4,4812,66,46,40
872,13,1,873,8,4820,100,60,80
873,13,1,874,9,4829,142,83,90
874,13,1,875,2,4831,88,61,20
875,13,1,876,9,4840,129,92,90
876,13,1,877,3,4843,75,75,30
877,13,1,878,3,4846,30,19,30
878,13,1,879,5,4851,64,45,50
879,13,1,880,3,4854,50,35,30
880,13,1,881,4,4858,62,40,40
881,13,1,882,6,4864,84,50,60
882,13,1,883,2,4866,49,26,20
883,13,1,884,7,4873,92,53,70
884,13,1,885,3,4876,68,45,30
885,13,1,886,5,4881,68,48,50
886,13,1,887,5,4886,77,58,50
887,13,1,888,2,4888,36,19,20
888,13,1,889,3,4891,52,37,30
889,13,1,890,2,4893,37,25,20
890,13,1,891,5,4898,55,34,50
891,13,1,892,7,4905,83,44,70
892,13,1,893,4,4909,79,46,40
893,13,1,894,3,4912,62,38,30
894,13,1,895,3,4915,55,33,30
895,13,1,896,5,4920,78,78,50
896,13,1,897,8,4928,78,41,80
897,13,1,898,7,4935,106,73,70
898,13,1,899,6,4941,82,47,60
899,13,1,900,2,4943,53,31,20
900,13,1,901,8,4951,99,59,80
901,13,1,902,8,4959,123,75,80
902,13,1,903,6,4965,118,81,60
903,13,1,904,2,4967,61,38,20
904,13,1,905,9,4976,114,78,90
905,13,1,906,7,4983,107,76,70
906,13,1,907,8,4991,114,64,80
907,13,1,908,5,4996,92,67,50
908,13,2,1,7,7,78,40,70
909,13,2,2,6,13,90,64,60
910,13,2,3,7,20,107,74,70
911,13,2,4,7,27,112,80,70
912,13,2,5,5,32,77,47,50
913,13,2,6,3,35,59,41,30
914,13,2,7,3,38,51,37,30
915,13,2,8,5,43,54,36,50
916,13,2,9,3,46,45,33,30
917,13,2,10,8,54,93,62,80
918,13,2,11,5,59,90,90,50
919,13,2,12,5,64,41,24,50
920,13,2,13,7,71,90,58,70
921,13,2,14,3,74,57,38,30
922,13,2,15,9,83,113,72,90
923,13,2,16,4,87,82,50,40
924,13,2,17,6,93,84,84,60
925,13,2,18,3,96,29,20,30
926,13,2,19,4,100,49,49,40
927,13,2,20,8,108,81,55,80
928,13,2,21,6,114,73,41,60
929,13,2,22,4,118,73,47,40
930,13,2,23,5,123,75,46,50
931,13,2,24,5,128,72,52,50
932,13,2,25,7,135,94,57,70
933,13,2,26,2,137,56,36,20
934,13,2,27,8,145,94,61,80
935,13,2,28,3,148,65,65,30
936,13,2,29,4,152,38,24,40
937,13,2,30,3,155,36,24,30
938,13,2,31,3,158,37,20,30
939,13,2,32,2,160,35,25,20
940,13,2,33,6,166,58,36,60
941,13,2,34,2,168,42,27,20
942,13,2,35,2,170,37,25,20
943,13,2,36,9,179,116,82,90
944,13,2,37,7,186,102,67,70
945,13,2,38,6,192,101,67,60
946,13,2,39,5,197,80,54,50
947,13,2,40,4,201,67,43,40
948,13,2,41,2,203,37,25,20
949,13,2,42,2,205,34,24,20
950,13,2,43,4,209,48,32,40
951,13,2,44,4,213,57,57,40
952,13,2,45,2,215,12,5,20
953,13,2,46,4,219,42,42,40
954,13,2,47,5,224,49,26,50
955,13,2,48,2,226,47,32,20
956,13,2,49,9,235,105,68,90
957,13,2,50,5,240,95,95,50
958,13,2,51,5,245,43,24,50
959,13,2,52,3,248,55,30,30
960,13,2,53,7,255,103,49,70
961,13,2,54,9,264,139,98,90
962,13,2,55,7,271,105,63,70
963,13,2,56,7,278,105,71,70
964,13,2,57,7,285,101,58,70
965,13,2,58,3,288,72,46,30
966,13,2,59,8,296,101,58,80
967,13,2,60,6,302,100,64,60
968,13,2,61,8,310,127,85,80
969,13,2,62,5,315,99,63,50
970,13,2,63,8,323,112,71,80
971,13,2,64,5,328,86,86,50
972,13,2,65,3,331,34,24,30
973,13,2,66,9,340,107,66,90
974,13,2,67,7,347,116,74,70
975,13,2,68,4,351,98,74,40
976,13,2,69,8,359,94,63,80
977,13,2,70,3,362,60,39,30
978,13,2,71,4,366,57,33,40
979,13,2,72,5,371,76,47,50
980,13,2,73,7,378,110,73,70
981,13,2,74,9,387,123,71,90
982,13,2,75,4,391,92,63,40
983,13,2,76,7,398,97,57,70
984,13,2,77,9,407,131,74,90
985,13,2,78,2,409,77,47,20
986,13,2,79,8,417,125,69,80
987,13,2,80,8,425,125,84,80
988,13,2,81,6,431,78,49,60
989,13,2,82,2,433,45,29,20
990,13,2,83,8,441,103,71,80
991,13,2,84,9,450,133,71,90
992,13,2,85,6,456,144,84,60
993,13,2,86,6,462,137,95,60
994,13,2,87,7,469,113,72,70
995,13,2,88,5,474,96,96,50
996,13,2,89,5,479,56,35,50
997,13,2,90,4,483,64,39,40
998,13,2,91,5,488,70,39,50
999,13,2,92,4,492,70,45,40
1000,13,2,93,7,499,97,69,70
1001,13,2,94,2,501,51,39,20
1002,13,2,95,2,503,31,16,20
1003,13,2,96,7,510,97,60,70
1004,13,2,97,9,519,112,69,90
1005,13,2,98,4,523,83,53,40
1006,13,2,99,7,530,97,64,70
1007,13,2,100,7,537,97,70,70
1008,13,2,101,7,544,102,64,70
1009,13,2,102,6,550,94,62,60
1010,13,2,103,3,553,68,47,30
1011,13,2,104,2,555,39,22,20
1012,13,2,105,8,563,98,66,80
1013,13,2,106,8,571,118,70,80
1014,13,2,107,2,573,79,53,20
1015,13,2,108,3,576,44,26,30
1016,13,2,109,8,584,86,56,80
1017,13,2,110,8,592,120,84,80
1018,13,2,111,8,600,120,78,80
1019,13,2,112,6,606,102,56,60
1020,13,2,113,5,611,101,58,50
1021,13,2,114,7,618,96,70,70
1022,13,2,115,5,623,74,36,50
1023,13,2,116,4,627,65,43,40
1024,13,2,117,9,636,105,63,90
1025,13,2,118,3,639,81,54,30
1026,13,2,119,9,648,104,60,90
1027,13,2,120,8,656,132,86,80
1028,13,2,121,7,663,104,64,70
1029,13,2,122,6,669,91,55,60
1030,13,2,123,8,677,115,83,80
1031,13,2,124,6,683,99,61,60
1032,13,2,125,8,691,119,62,80
1033,13,2,126,5,696,100,65,50
1034,13,2,127,8,704,109,73,80
1035,13,2,128,7,711,104,70,70
1036,13,2,129,7,718,103,63,70
1037,13,2,130,8,726,106,73,80
1038,13,2,131,3,729,66,39,30
1039,13,2,132,3,732,50,50,30
1040,13,2,133,7,739,67,48,70
1041,13,2,134,2,741,33,20,20
1042,13,2,135,9,750,107,66,90
1043,13,2,136,5,755,103,63,50
1044,13,2,137,3,758,73,51,30
1045,13,2,138,9,767,119,74,90
1046,13,2,139,5,772,95,64,50
1047,13,2,140,5,777,81,53,50
1048,13,2,141,2,779,50,31,20
1049,13,2,142,8,787,92,54,80
1050,13,2,143,2,789,60,36,20
1051,13,2,144,7,796,88,60,70
1052,13,2,145,7,803,101,63,70
1053,13,2,146,9,812,117,70,90
1054,13,2,147,3,815,74,53,30
1055,13,2,148,8,823,107,76,80
1056,13,2,149,9,832,131,98,90
1057,13,2,150,3,835,73,51,30
1058,13,2,151,9,844,111,111,90
1059,13,2,152,7,851,73,46,70
1060,13,2,153,9,860,107,70,90
1061,13,2,154,6,866,94,56,60
1062,13,2,155,2,868,59,47,20
1063,13,2,156,5,873,51,31,50
1064,13,2,157,8,881,95,56,80
1065,13,2,158,3,884,69,42,30
1066,13,2,159,9,893,128,89,90
1067,13,2,160,3,896,75,53,30
1068,13,2,161,8,904,102,64,80
1069,13,2,162,8,912,118,80,80
1070,13,2,163,2,914,58,42,20
1071,13,2,164,8,922,93,93,80
1072,13,2,165,5,927,52,32,50
1073,13,2,166,7,934,95,60,70
1074,13,2,167,7,941,109,65,70
1075,13,2,168,2,943,62,42,20
1076,13,2,169,6,949,60,35,60
1077,13,2,170,3,952,66,42,30
1078,13,2,171,6,958,80,45,60
1079,13,2,172,6,964,95,64,60
1080,13,2,173,8,972,117,75,80
1081,13,2,174,7,979,89,57,70
1082,13,2,175,6,985,74,47,60
1083,13,2,176,7,992,102,63,70
1084,13,2,177,3,995,70,40,30
1085,13,2,178,9,1004,110,66,90
1086,13,2,179,7,1011,111,73,70
1087,13,2,180,3,1014,68,46,30
1088,13,2,181,3,1017,64,42,30
1089,13,2,182,5,1022,76,49,50
1090,13,2,183,5,1027,68,43,50
1091,13,2,184,4,1031,70,42,40
1092,13,2,185,9,1040,125,81,90
1093,13,2,186,3,1043,69,52,30
1094,13,2,187,6,1049,89,59,60
1095,13,2,188,2,1051,53,36,20
1096,13,2,189,9,1060,117,76,90
1097,13,2,190,4,1064,82,51,40
1098,13,2,191,4,1068,80,55,40
1099,13,2,192,7,1075,90,61,70
1100,13,2,193,9,1084,125,76,90
1101,13,2,194,9,1093,138,88,90
1102,13,2,195,9,1102,130,80,90
1103,13,2,196,6,1108,103,75,60
1104,13,2,197,3,1111,52,32,30
1105,13,2,198,3,1114,39,21,30
1106,13,2,199,2,1116,45,25,20
1107,13,2,200,3,1119,54,41,30
1108,13,2,201,6,1125,74,46,60
1109,13,2,202,2,1127,42,27,20
1110,13,2,203,4,1131,56,27,40
1111,13,2,204,6,1137,96,65,60
1112,13,2,205,9,1146,123,78,90
1113,13,2,206,6,1152,109,72,60
1114,13,2,207,6,1158,96,71,60
1115,13,2,208,5,1163,69,51,50
1116,13,2,209,9,1172,112,75,90
1117,13,2,210,7,1179,107,66,70
1118,13,2,211,3,1182,68,50,30
1119,13,2,212,2,1184,36,19,20
1120,13,2,213,9,1193,119,67,90
1121,13,2,214,3,1196,75,58,30
1122,13,2,215,7,1203,94,64,70
1123,13,2,216,2,1205,50,32,20
1124,13,2,217,7,1212,81,57,70
1125,13,2,218,4,1216,66,41,40
1126,13,2,219,4,1220,76,51,40
1127,13,2,220,6,1226,97,54,60
1128,13,2,221,8,1234,117,82,80
1129,13,2,222,4,1238,72,38,40
1130,13,2,223,8,1246,109,81,80
1131,13,2,224,3,1249,59,37,30
1132,13,2,225,5,1254,68,42,50
1133,13,2,226,9,1263,115,69,90
1134,13,2,227,6,1269,102,65,60
1135,13,2,228,8,1277,101,69,80
1136,13,2,229,4,1281,69,47,40
1137,13,2,230,4,1285,66,66,40
1138,13,2,231,4,1289,45,34,40
1139,13,2,232,5,1294,51,37,50
1140,13,2,233,9,1303,89,56,90
1141,13,2,234,9,1312,115,64,90
1142,13,2,235,7,1319,139,84,70
1143,13,2,236,3,1322,77,40,30
1144,13,2,237,4,1326,77,55,40
1145,13,2,238,3,1329,54,33,30
1146,13,2,239,7,1336,89,64,70
1147,13,2,240,7,1343,96,53,70
1148,13,2,241,4,1347,80,80,40
1149,13,2,242,2,1349,22,11,20
1150,13,2,243,4,1353,51,33,40
1151,13,2,244,3,1356,55,39,30
1152,13,2,245,5,1361,67,41,50
1153,13,2,246,8,1369,113,76,80
1154,13,2,247,7,1376,99,71,70
1155,13,2,248,9,1385,107,60,90
1156,13,2,249,5,1390,108,72,50
1157,13,2,250,9,1399,126,83,90
1158,13,2,251,5,1404,91,60,50
1159,13,2,252,3,1407,58,41,30
1160,13,2,253,6,1413,80,50,60
1161,13,2,254,4,1417,77,47,40
1162,13,2,255,3,1420,63,43,30
1163,13,2,256,2,1422,32,25,20
1164,13,2,257,7,1429,86,49,70
1165,13,2,258,4,1433,74,51,40
1166,13,2,259,5,1438,91,61,50
1167,13,2,260,9,1447,120,79,90
1168,13,2,261,2,1449,59,40,20
1169,13,2,262,6,1455,80,80,60
1170,13,2,263,6,1461,71,48,60
1171,13,2,264,8,1469,114,72,80
1172,13,2,265,4,1473,97,97,40
1173,13,2,266,7,1480,74,45,70
1174,13,2,267,5,1485,75,48,50
1175,13,2,268,8,1493,106,64,80
1176,13,2,269,4,1497,90,62,40
1177,13,2,270,8,1505,92,54,80
1178,13,2,271,9,1514,141,91,90
1179,13,2,272,2,1516,67,40,20
1180,13,2,273,4,1520,66,38,40
1181,13,2,274,8,1528,111,70,80
1182,13,2,275,6,1534,111,72,60
1183,13,2,276,9,1543,137,90,90
1184,13,2,277,3,1546,72,45,30
1185,13,2,278,4,1550,69,46,40
1186,13,2,279,4,1554,55,39,40
1187,13,2,280,8,1562,93,58,80
1188,13,2,281,5,1567,75,51,50
1189,13,2,282,2,1569,38,25,20
1190,13,2,283,3,1572,42,30,30
1191,13,2,284,2,1574,32,26,20
1192,13,2,285,5,1579,62,41,50
1193,13,2,286,6,1585,84,84,60
1194,13,2,287,9,1594,93,69,90
1195,13,2,288,7,1601,101,64,70
1196,13,2,289,2,1603,55,32,20
1197,13,2,290,7,1610,86,57,70
1198,13,2,291,3,1613,57,40,30
1199,13,2,292,3,1616,48,32,30
1200,13,2,293,8,1624,89,53,80
1201,13,2,294,7,1631,103,66,70
1202,13,2,295,6,1637,95,64,60
1203,13,2,296,4,1641,71,43,40
1204,13,2,297,4,1645,62,40,40
1205,13,2,298,5,1650,81,46,50
1206,13,2,299,9,1659,130,87,90
1207,13,2,300,7,1666,101,62,70
1208,13,2,301,3,1669,66,66,30
1209,13,2,302,3,1672,29,17,30
1210,13,2,303,5,1677,60,60,50
1211,13,2,304,7,1684,69,46,70
1212,13,2,305,5,1689,82,54,50
1213,13,2,306,7,1696,116,76,70
1214,13,2,307,8,1704,111,68,80
1215,13,2,308,5,1709,89,56,50
1216,13,2,309,3,1712,67,45,30
1217,13,2,310,5,1717,67,46,50
1218,13,2,311,9,1726,114,65,90
1219,13,2,312,6,1732,118,71,60
1220,13,2,313,4,1736,89,61,40
1221,13,2,314,9,1745,125,86,90
1222,13,2,315,8,1753,114,69,80
1223,13,2,316,9,1762,147,90,90
1224,13,2,317,7,1769,132,82,70
1225,13,2,318,6,1775,100,60,60
1226,13,2,319,2,1777,55,33,20
1227,13,2,320,7,1784,96,68,70
1228,13,2,321,2,1786,51,37,20
1229,13,2,322,6,1792,73,46,60
1230,13,2,323,2,1794,48,28,20
1231,13,2,324,2,1796,40,27,20
1232,13,2,325,7,1803,86,53,70
1233,13,2,326,9,1812,121,68,90
1234,13,2,327,8,1820,115,74,80
1235,13,2,328,5,1825,92,57,50
1236,13,2,329,9,1834,130,78,90
1237,13,2,330,9,1843,150,96,90
1238,13,2,331,5,1848,102,69,50
1239,13,2,332,8,1856,114,76,80
1240,13,2,333,3,1859,58,40,30
1241,13,2,334,5,1864,71,47,50
1242,13,2,335,9,1873,134,89,90
1243,13,2,336,5,1878,97,66,50
1244,13,2,337,9,1887,123,75,90
1245,13,2,338,8,1895,136,79,80
1246,13,2,339,3,1898,89,61,30
1247,13,2,340,2,1900,51,51,20
1248,13,2,341,4,1904,40,21,40
1249,13,2,342,5,1909,66,44,50
1250,13,2,343,7,1916,91,55,70
1251,13,2,344,8,1924,122,78,80
1252,13,2,345,8,1932,126,80,80
1253,13,2,346,2,1934,67,41,20
1254,13,2,347,5,1939,75,47,50
1255,13,2,348,2,1941,46,27,20
1256,13,2,349,3,1944,40,25,30
1257,13,2,350,7,1951,78,52,70
1258,13,2,351,8,1959,106,68,80
1259,13,2,352,7,1966,114,64,70
1260,13,2,353,4,1970,91,58,40
1261,13,2,354,9,1979,118,77,90
1262,13,2,355,6,1985,94,62,60
1263,13,2,356,5,1990,85,62,50
1264,13,2,357,9,1999,124,86,90
1265,13,2,358,7,2006,101,62,70
1266,13,2,359,7,2013,118,78,70
1267,13,2,360,3,2016,66,42,30
1268,13,2,361,6,2022,89,59,60
1269,13,2,362,7,2029,105,66,70
1270,13,2,363,8,2037,117,78,80
1271,13,2,364,2,2039,62,44,20
1272,13,2,365,7,2046,79,52,70
1273,13,2,366,3,2049,56,34,30
1274,13,2,367,2,2051,45,34,20
1275,13,2,368,2,2053,34,24,20
1276,13,2,369,7,2060,81,53,70
1277,13,2,370,6,2066,80,57,60
1278,13,2,371,9,2075,113,76,90
1279,13,2,372,9,2084,127,83,90
1280,13,2,373,7,2091,112,69,70
1281,13,2,374,9,2100,131,84,90
1282,13,2,375,6,2106,104,66,60
1283,13,2,376,6,2112,98,65,60
1284,13,2,377,3,2115,68,45,30
1285,13,2,378,9,2124,106,106,90
1286,13,2,379,2,2126,8,5,20
1287,13,2,380,9,2135,96,60,90
1288,13,2,381,9,2144,131,85,90
1289,13,2,382,7,2151,127,77,70
1290,13,2,383,4,2155,91,64,40
1291,13,2,384,5,2160,74,49,50
1292,13,2,385,3,2163,62,37,30
1293,13,2,386,8,2171,96,66,80
1294,13,2,387,4,2175,79,57,40
1295,13,2,388,2,2177,44,26,20
1296,13,2,389,7,2184,90,58,70
1297,13,2,390,8,2192,117,80,80
1298,13,2,391,4,2196,83,50,40
1299,13,2,392,9,2205,132,86,90
1300,13,2,393,9,2214,128,84,90
1301,13,2,394,2,2216,62,42,20
1302,13,2,395,8,2224,90,58,80
1303,13,2,396,5,2229,78,53,50
1304,13,2,397,4,2233,66,42,40
1305,13,2,398,4,2237,66,39,40
1306,13,2,399,6,2243,84,49,60
1307,13,2,400,9,2252,146,98,90
1308,13,2,401,9,2261,134,84,90
1309,13,2,402,7,2268,142,93,70
1310,13,2,403,4,2272,89,60,40
1311,13,2,404,2,2274,55,31,20
1312,13,2,405,6,2280,92,50,60
1313,13,2,406,5,2285,92,92,50
1314,13,2,407,8,2293,69,45,80
1315,13,2,408,7,2300,83,59,70
1316,13,2,409,4,2304,64,42,40
1317,13,2,410,9,2313,116,75,90
1318,13,2,411,8,2321,112,75,80
1319,13,2,412,3,2324,68,50,30
1320,13,2,413,2,2326,44,28,20
1321,13,2,414,5,2331,78,47,50
1322,13,2,415,9,2340,101,66,90
1323,13,2,416,5,2345,76,51,50
1324,13,2,417,5,2350,66,35,50
1325,13,2,418,2,2352,54,29,20
1326,13,2,419,5,2357,72,52,50
1327,13,2,420,3,2360,51,31,30
1328,13,2,421,2,2362,37,20,20
1329,13,2,422,5,2367,70,41,50
1330,13,2,423,3,2370,61,38,30
1331,13,2,424,6,2376,82,65,60
1332,13,2,425,6,2382,69,38,60
1333,13,2,426,5,2387,83,50,50
1334,13,2,427,2,2389,56,26,20
1335,13,2,428,3,2392,66,46,30
1336,13,2,429,2,2394,39,17,20
1337,13,2,430,5,2399,75,54,50
1338,13,2,431,9,2408,99,63,90
1339,13,2,432,6,2414,102,60,60
1340,13,2,433,9,2423,116,77,90
1341,13,2,434,6,2429,93,59,60
1342,13,2,435,9,2438,139,87,90
1343,13,2,436,4,2442,94,60,40
1344,13,2,437,8,2450,119,75,80
1345,13,2,438,4,2454,88,56,40
1346,13,2,439,2,2456,47,34,20
1347,13,2,440,6,2462,82,54,60
1348,13,2,441,5,2467,78,43,50
1349,13,2,442,3,2470,67,38,30
1350,13,2,443,7,2477,104,71,70
1351,13,2,444,3,2480,62,40,30
1352,13,2,445,2,2482,41,29,20
1353,13,2,446,3,2485,36,22,30
1354,13,2,447,9,2494,113,69,90
1355,13,2,448,4,2498,71,45,40
1356,13,2,449,8,2506,107,72,80
1357,13,2,450,6,2512,99,64,60
1358,13,2,451,3,2515,54,34,30
1359,13,2,452,6,2521,91,56,60
1360,13,2,453,8,2529,127,84,80
1361,13,2,454,2,2531,62,37,20
1362,13,2,455,3,2534,51,29,30
1363,13,2,456,7,2541,96,61,70
1364,13,2,457,9,2550,106,71,90
1365,13,2,458,2,2552,53,36,20
1366,13,2,459,2,2554,44,24,20
1367,13,2,460,7,2561,81,54,70
1368,13,2,461,8,2569,107,69,80
1369,13,2,462,5,2574,86,55,50
1370,13,2,463,9,2583,123,86,90
1371,13,2,464,6,2589,106,66,60
1372,13,2,465,8,2597,129,76,80
1373,13,2,466,3,2600,91,63,30
1374,13,2,467,3,2603,68,49,30
1375,13,2,468,7,2610,80,58,70
1376,13,2,469,2,2612,40,17,20
1377,13,2,470,6,2618,73,49,60
1378,13,2,471,9,2627,108,71,90
1379,13,2,472,5,2632,85,48,50
1380,13,2,473,9,2641,142,93,90
1381,13,2,474,4,2645,83,46,40
1382,13,2,475,9,2654,134,86,90
1383,13,2,476,7,2661,134,91,70
1384,13,2,477,2,2663,69,41,20
1385,13,2,478,6,2669,84,63,60
1386,13,2,479,4,2673,51,31,40
1387,13,2,480,7,2680,72,46,70
1388,13,2,481,9,2689,125,72,90
1389,13,2,482,9,2698,132,85,90
1390,13,2,483,3,2701,83,45,30
1391,13,2,484,5,2706,75,48,50
1392,13,2,485,7,2713,102,102,70
1393,13,2,486,8,2721,75,45,80
1394,13,2,487,5,2726,101,62,50
1395,13,2,488,6,2732,105,63,60
1396,13,2,489,7,2739,114,67,70
1397,13,2,490,5,2744,106,77,50
1398,13,2,491,8,2752,107,60,80
1399,13,2,492,9,2761,138,87,90
1400,13,2,493,5,2766,112,65,50
1401,13,2,494,6,2772,110,64,60
1402,13,2,495,6,2778,101,55,60
1403,13,2,496,6,2784,98,62,60
1404,13,2,497,5,2789,87,55,50
1405,13,2,498,6,2795,97,64,60
1406,13,2,499,2,2797,48,26,20
1407,13,2,500,2,2799,40,24,20
1408,13,2,501,2,2801,34,20,20
1409,13,2,502,7,2808,75,47,70
1410,13,2,503,7,2815,113,113,70
1411,13,2,504,9,2824,87,58,90
1412,13,2,505,2,2826,50,32,20
1413,13,2,506,6,2832,75,49,60
1414,13,2,507,7,2839,85,46,70
1415,13,2,508,3,2842,71,48,30
1416,13,2,509,7,2849,101,101,70
1417,13,2,510,9,2858,96,60,90
1418,13,2,511,8,2866,104,63,80
1419,13,2,512,9,2875,140,88,90
1420,13,2,513,9,2884,163,110,90
1421,13,2,514,4,2888,88,50,40
1422,13,2,515,5,2893,88,51,50
1423,13,2,516,4,2897,84,57,40
1424,13,2,517,7,2904,105,71,70
1425,13,2,518,6,2910,93,61,60
1426,13,2,519,6,2916,85,51,60
1427,13,2,520,9,2925,132,81,90
1428,13,2,521,6,2931,106,71,60
1429,13,2,522,7,2938,93,63,70
1430,13,2,523,3,2941,57,37,30
1431,13,2,524,6,2947,95,67,60
1432,13,2,525,9,2956,104,70,90
1433,13,2,526,3,2959,70,52,30
1434,13,2,527,2,2961,29,21,20
1435,13,2,528,5,2966,72,47,50
1436,13,2,529,5,2971,69,41,50
1437,13,2,530,9,2980,115,70,90
1438,13,2,531,4,2984,81,60,40
1439,13,2,532,7,2991,101,70,70
1440,13,2,533,2,2993,47,28,20
1441,13,2,534,5,2998,60,37,50
1442,13,2,535,9,3007,97,60,90
1443,13,2,536,7,3014,107,69,70
1444,13,2,537,3,3017,72,46,30
1445,13,2,538,4,3021,66,41,40
1446,13,2,539,3,3024,63,41,30
1447,13,2,540,4,3028,62,39,40
1448,13,2,541,7,3035,88,57,70
1449,13,2,542,5,3040,89,59,50
1450,13,2,543,9,3049,103,61,90
1451,13,2,544,8,3057,108,68,80
1452,13,2,545,6,3063,100,65,60
1453,13,2,546,4,3067,73,49,40
1454,13,2,547,3,3070,58,38,30
1455,13,2,548,6,3076,77,47,60
1456,13,2,549,9,3085,134,85,90
1457,13,2,550,3,3088,70,46,30
1458,13,2,551,5,3093,78,48,50
1459,13,2,552,2,3095,45,31,20
1460,13,2,553,9,3104,88,63,90
