,Scenario,Trial,Inspection,Interval,Time,Accumulation,Defects,Rate
65,126,1,66,2,370,61,61,20
66,126,1,67,9,379,88,88,90
67,126,1,68,9,388,94,47,90
68,126,1,69,8,396,141,141,80
69,126,1,70,2,398,21,12,20
70,126,1,71,4,402,54,32,40
71,126,1,72,9,411,116,69,90
72,126,1,73,3,414,79,45,30
73,126,1,74,6,420,100,100,60
74,126,1,75,8,428,73,73,80
75,126,1,76,6,434,71,71,60
76,126,1,77,8,442,85,52,80
77,126,1,78,7,449,104,104,70
78,126,1,79,8,457,79,52,80
79,126,1,80,2,459,50,31,20
80,126,1,81,5,464,69,69,50
81,126,1,82,7,471,76,49,70
82,126,1,83,9,480,113,66,90
83,126,1,84,9,489,141,79,90
84,126,1,85,2,491,80,80,20
85,126,1,86,3,494,33,20,30
86,126,1,87,7,501,81,47,70
87,126,1,88,8,509,102,64,80
88,126,1,89,6,515,104,63,60
89,126,1,90,7,522,107,69,70
90,126,1,91,3,525,65,39,30
91,126,1,92,3,528,56,38,30
92,126,1,93,8,536,107,62,80
93,126,1,94,9,545,138,90,90
94,126,1,95,5,550,96,60,50
95,126,1,96,6,556,92,92,60
96,126,1,97,4,560,47,25,40
97,126,1,98,2,562,42,42,20
98,126,1,99,8,570,97,97,80
99,126,1,100,9,579,87,51,90
100,126,1,101,2,581,52,25,20
101,126,1,102,9,590,104,56,90
102,126,1,103,2,592,65,65,20
103,126,1,104,7,599,62,34,70
104,126,1,105,3,602,65,65,30
105,126,1,106,5,607,46,46,50
106,126,1,107,6,613,59,39,60
107,126,1,108,6,619,83,83,60
108,126,1,109,5,624,52,37,50
109,126,1,110,4,628,47,47,40
110,126,1,111,9,637,93,57,90
111,126,1,112,3,640,72,47,30
112,126,1,113,4,644,64,64,40
113,126,1,114,9,653,71,46,90
114,126,1,115,7,660,105,105,70
115,126,1,116,6,666,56,32,60
116,126,1,117,3,669,48,27,30
117,126,1,118,2,671,42,28,20
118,126,1,119,4,675,52,52,40
119,126,1,120,9,684,84,84,90
120,126,1,121,6,690,41,27,60
121,126,1,122,3,693,45,30,30
122,126,1,123,3,696,47,25,30
123,126,1,124,8,704,104,104,80
124,126,1,125,3,707,25,25,30
125,126,1,126,9,716,93,93,90
126,126,1,127,4,720,43,26,40
127,126,1,128,7,727,83,83,70
128,126,1,129,6,733,48,31,60
129,126,1,130,4,737,62,33,40
130,126,1,131,6,743,78,46,60
131,126,1,132,6,749,95,95,60
132,126,1,133,9,758,99,99,90
133,126,1,134,4,762,43,43,40
134,126,1,135,5,767,52,26,50
135,126,1,136,6,773,93,93,60
136,126,1,137,5,778,49,49,50
137,126,1,138,5,783,42,21,50
138,126,1,139,8,791,90,56,80
139,126,1,140,4,795,89,48,40
140,126,1,141,8,803,131,77,80
141,126,1,142,7,810,119,65,70
142,126,1,143,3,813,84,53,30
143,126,1,144,9,822,127,127,90
144,126,1,145,2,824,21,11,20
145,126,1,146,9,833,96,60,90
146,126,1,147,6,839,86,86,60
147,126,1,148,4,843,41,41,40
148,126,1,149,7,850,56,56,70
149,126,1,150,4,854,43,21,40
150,126,1,151,9,863,121,69,90
151,126,1,152,6,869,122,72,60
152,126,1,153,2,871,72,72,20
153,126,1,154,2,873,18,18,20
154,126,1,155,5,878,49,49,50
155,126,1,156,2,880,17,8,20
156,126,1,157,4,884,60,36,40
157,126,1,158,7,891,97,59,70
158,126,1,159,4,895,88,55,40
159,126,1,160,5,900,87,87,50
160,126,1,161,6,906,57,31,60
161,126,1,162,7,913,104,104,70
162,126,1,163,9,922,112,59,90
163,126,1,164,7,929,120,120,70
164,126,1,165,2,931,18,10,20
165,126,1,166,7,938,78,78,70
166,126,1,167,3,941,35,20,30
167,126,1,168,8,949,95,67,80
168,126,1,169,8,957,111,64,80
169,126,1,170,5,962,93,60,50
170,126,1,171,6,968,99,67,60
171,126,1,172,6,974,100,55,60
172,126,1,173,8,982,126,70,80
173,126,1,174,2,984,76,48,20
174,126,1,175,2,986,45,31,20
175,126,1,176,9,995,108,61,90
176,126,1,177,3,998,75,51,30
177,126,1,178,7,1005,93,51,70
178,126,1,179,7,1012,108,62,70
179,126,1,180,2,1014,61,39,20
180,126,1,181,2,1016,37,37,20
181,126,1,182,4,1020,26,17,40
182,126,1,183,4,1024,58,38,40
183,126,1,184,6,1030,82,52,60
184,126,1,185,4,1034,69,69,40
185,126,1,186,5,1039,53,29,50
186,126,1,187,8,1047,106,68,80
187,126,1,188,2,1049,55,55,20
188,126,1,189,7,1056,57,36,70
189,126,1,190,3,1059,50,26,30
190,126,1,191,2,1061,44,44,20
191,126,1,192,7,1068,66,37,70
192,126,1,193,4,1072,74,45,40
193,126,1,194,7,1079,101,64,70
194,126,1,195,3,1082,79,53,30
195,126,1,196,5,1087,81,53,50
196,126,1,197,4,1091,69,69,40
197,126,1,198,3,1094,31,31,30
198,126,1,199,9,1103,84,51,90
199,126,1,200,4,1107,76,53,40
200,126,1,201,4,1111,71,71,40
201,126,1,202,3,1114,23,13,30
202,126,1,203,4,1118,52,29,40
203,126,1,204,5,1123,72,72,50
204,126,1,205,3,1126,33,33,30
205,126,1,206,8,1134,95,95,80
206,126,1,207,5,1139,56,36,50
207,126,1,208,3,1142,49,25,30
208,126,1,209,7,1149,79,79,70
209,126,1,210,9,1158,106,62,90
210,126,1,211,4,1162,76,76,40
211,126,1,212,7,1169,57,32,70
212,126,1,213,2,1171,52,30,20
213,126,1,214,6,1177,77,49,60
214,126,1,215,2,1179,51,51,20
215,126,1,216,5,1184,42,25,50
216,126,1,217,3,1187,37,37,30
217,126,1,218,6,1193,54,54,60
218,126,1,219,4,1197,37,23,40
219,126,1,220,4,1201,62,62,40
220,126,1,221,9,1210,86,52,90
221,126,1,222,2,1212,62,32,20
222,126,1,223,5,1217,89,55,50
223,126,1,224,6,1223,105,64,60
224,126,1,225,9,1232,130,130,90
225,126,1,226,4,1236,47,33,40
226,126,1,227,6,1242,78,78,60
227,126,1,228,3,1245,22,15,30
228,126,1,229,2,1247,19,13,20
229,126,1,230,5,1252,56,31,50
230,126,1,231,9,1261,107,107,90
231,126,1,232,2,1263,19,10,20
232,126,1,233,4,1267,58,30,40
233,126,1,234,3,1270,51,51,30
234,126,1,235,8,1278,70,39,80
235,126,1,236,9,1287,139,139,90
236,126,1,237,3,1290,32,32,30
237,126,1,238,6,1296,65,44,60
238,126,1,239,3,1299,59,31,30
239,126,1,240,7,1306,95,55,70
240,126,1,241,5,1311,85,85,50
241,126,1,242,6,1317,51,28,60
242,126,1,243,7,1324,98,54,70
243,126,1,244,3,1327,79,79,30
244,126,1,245,4,1331,32,20,40
245,126,1,246,7,1338,85,47,70
246,126,1,247,7,1345,100,100,70
247,126,1,248,6,1351,63,63,60
248,126,1,249,3,1354,30,15,30
249,126,1,250,8,1362,107,107,80
250,126,1,251,3,1365,32,32,30
251,126,1,252,8,1373,65,65,80
252,126,1,253,8,1381,83,52,80
253,126,1,254,7,1388,97,61,70
254,126,1,255,2,1390,46,28,20
255,126,1,256,7,1397,87,48,70
256,126,1,257,2,1399,58,58,20
257,126,1,258,9,1408,88,56,90
258,126,1,259,8,1416,109,65,80
259,126,1,260,9,1425,126,70,90
260,126,1,261,6,1431,118,72,60
261,126,1,262,8,1439,133,81,80
262,126,1,263,9,1448,140,84,90
263,126,1,264,9,1457,141,81,90
264,126,1,265,6,1463,117,117,60
265,126,1,266,9,1472,78,44,90
266,126,1,267,3,1475,57,57,30
267,126,1,268,8,1483,82,82,80
268,126,1,269,9,1492,95,59,90
269,126,1,270,2,1494,53,36,20
270,126,1,271,9,1503,95,95,90
271,126,1,272,3,1506,27,16,30
272,126,1,273,3,1509,49,30,30
273,126,1,274,9,1518,113,113,90
274,126,1,275,4,1522,46,28,40
275,126,1,276,2,1524,42,21,20
276,126,1,277,8,1532,87,55,80
277,126,1,278,9,1541,115,115,90
278,126,1,279,3,1544,28,17,30
279,126,1,280,2,1546,31,21,20
280,126,1,281,3,1549,38,16,30
281,126,1,282,9,1558,114,70,90
282,126,1,283,8,1566,130,130,80
283,126,1,284,5,1571,47,21,50
284,126,1,285,7,1578,102,54,70
285,126,1,286,6,1584,108,60,60
286,126,1,287,8,1592,124,78,80
287,126,1,288,2,1594,64,38,20
288,126,1,289,9,1603,100,100,90
289,126,1,290,8,1611,73,73,80
290,126,1,291,4,1615,31,19,40
291,126,1,292,6,1621,69,69,60
292,126,1,293,6,1627,70,38,60
293,126,1,294,5,1632,82,54,50
294,126,1,295,2,1634,54,38,20
295,126,1,296,4,1638,55,37,40
296,126,1,297,6,1644,67,42,60
297,126,1,298,3,1647,56,56,30
298,126,1,299,3,1650,35,35,30
299,126,1,300,8,1658,82,48,80
300,126,1,301,9,1667,108,59,90
301,126,1,302,8,1675,134,81,80
302,126,1,303,4,1679,94,57,40
303,126,1,304,7,1686,107,107,70
304,126,1,305,7,1693,57,57,70
305,126,1,306,3,1696,19,9,30
306,126,1,307,5,1701,62,34,50
307,126,1,308,9,1710,118,118,90
308,126,1,309,3,1713,25,25,30
309,126,1,310,2,1715,22,22,20
310,126,1,311,3,1718,21,21,30
311,126,1,312,2,1720,27,27,20
312,126,1,313,3,1723,28,21,30
313,126,1,314,7,1730,76,49,70
314,126,1,315,3,1733,60,38,30
315,126,1,316,9,1742,101,101,90
316,126,1,317,9,1751,101,101,90
317,126,1,318,5,1756,47,28,50
318,126,1,319,5,1761,72,40,50
319,126,1,320,9,1770,121,70,90
320,126,1,321,4,1774,94,51,40
321,126,1,322,5,1779,100,61,50
322,126,1,323,5,1784,97,57,50
323,126,1,324,2,1786,60,38,20
324,126,1,325,4,1790,62,62,40
325,126,1,326,3,1793,24,13,30
326,126,1,327,6,1799,74,74,60
327,126,1,328,5,1804,50,24,50
328,126,1,329,3,1807,62,62,30
329,126,1,330,2,1809,17,10,20
330,126,1,331,5,1814,50,22,50
331,126,1,332,7,1821,86,48,70
332,126,1,333,3,1824,80,38,30
333,126,1,334,9,1833,149,80,90
334,126,1,335,9,1842,160,97,90
335,126,1,336,7,1849,124,124,70
336,126,1,337,6,1855,64,38,60
337,126,1,338,2,1857,57,31,20
338,126,1,339,5,1862,69,44,50
339,126,1,340,4,1866,69,69,40
340,126,1,341,8,1874,73,47,80
341,126,1,342,5,1879,89,59,50
342,126,1,343,5,1884,61,61,50
343,126,1,344,8,1892,81,45,80
344,126,1,345,8,1900,119,66,80
345,126,1,346,7,1907,112,71,70
346,126,1,347,8,1915,128,128,80
347,126,1,348,5,1920,44,29,50
348,126,1,349,2,1922,36,20,20
349,126,1,350,9,1931,98,66,90
350,126,1,351,9,1940,128,128,90
351,126,1,352,4,1944,42,42,40
352,126,1,353,3,1947,37,37,30
353,126,1,354,6,1953,59,37,60
354,126,1,355,4,1957,56,56,40
355,126,1,356,5,1962,46,46,50
356,126,1,357,9,1971,89,52,90
357,126,1,358,6,1977,99,51,60
358,126,1,359,7,1984,114,66,70
359,126,1,360,8,1992,119,73,80
360,126,1,361,8,2000,111,111,80
361,126,1,362,8,2008,77,50,80
362,126,1,363,2,2010,49,49,20
363,126,1,364,2,2012,15,9,20
364,126,1,365,9,2021,94,94,90
365,126,1,366,8,2029,74,46,80
366,126,1,367,3,2032,48,23,30
367,126,1,368,4,2036,64,44,40
368,126,1,369,4,2040,55,55,40
369,126,1,370,9,2049,107,63,90
370,126,1,371,2,2051,58,29,20
371,126,1,372,6,2057,94,55,60
372,126,1,373,7,2064,99,66,70
373,126,1,374,9,2073,148,90,90
374,126,1,375,3,2076,84,84,30
375,126,1,376,8,2084,72,38,80
376,126,1,377,2,2086,67,38,20
377,126,1,378,7,2093,97,68,70
378,126,1,379,2,2095,46,24,20
379,126,1,380,8,2103,105,69,80
380,126,1,381,8,2111,104,64,80
381,126,1,382,2,2113,67,37,20
382,126,1,383,5,2118,91,91,50
383,126,1,384,5,2123,53,53,50
384,126,1,385,7,2130,78,78,70
385,126,1,386,2,2132,20,13,20
386,126,1,387,9,2141,102,61,90
387,126,1,388,5,2146,87,87,50
388,126,1,389,3,2149,29,17,30
389,126,1,390,2,2151,29,19,20
390,126,1,391,9,2160,118,67,90
391,126,1,392,8,2168,123,70,80
392,126,1,393,4,2172,88,54,40
393,126,1,394,9,2181,122,122,90
394,126,1,395,6,2187,62,39,60
395,126,1,396,4,2191,58,34,40
396,126,1,397,9,2200,134,79,90
397,126,1,398,2,2202,76,42,20
398,126,1,399,7,2209,96,96,70
399,126,1,400,9,2218,86,86,90
400,126,1,401,4,2222,30,18,40
401,126,1,402,9,2231,101,56,90
402,126,1,403,9,2240,141,87,90
403,126,1,404,4,2244,103,59,40
404,126,1,405,2,2246,63,40,20
405,126,1,406,9,2255,105,58,90
406,126,1,407,8,2263,132,88,80
407,126,1,408,6,2269,103,61,60
408,126,1,409,7,2276,101,67,70
409,126,1,410,3,2279,63,36,30
410,126,1,411,4,2283,61,61,40
411,126,1,412,8,2291,84,52,80
412,126,1,413,4,2295,72,40,40
413,126,1,414,4,2299,74,48,40
414,126,1,415,4,2303,67,67,40
415,126,1,416,6,2309,52,33,60
416,126,1,417,4,2313,65,43,40
417,126,1,418,9,2322,109,109,90
418,126,1,419,2,2324,17,17,20
419,126,1,420,9,2333,90,60,90
420,126,1,421,7,2340,93,93,70
421,126,1,422,8,2348,82,42,80
422,126,1,423,9,2357,139,82,90
423,126,1,424,7,2364,137,78,70
424,126,1,425,5,2369,115,115,50
425,126,1,426,5,2374,50,27,50
426,126,1,427,4,2378,52,32,40
427,126,1,428,2,2380,43,27,20
428,126,1,429,2,2382,32,20,20
429,126,1,430,9,2391,91,91,90
430,126,1,431,6,2397,53,32,60
431,126,1,432,9,2406,129,80,90
432,126,1,433,9,2415,150,81,90
433,126,1,434,3,2418,88,88,30
434,126,1,435,4,2422,30,30,40
435,126,1,436,3,2425,26,18,30
436,126,1,437,5,2430,64,37,50
437,126,1,438,5,2435,81,44,50
438,126,1,439,7,2442,107,61,70
439,126,1,440,9,2451,131,67,90
440,126,1,441,3,2454,99,99,30
441,126,1,442,8,2462,79,79,80
442,126,1,443,2,2464,13,13,20
443,126,1,444,9,2473,89,89,90
444,126,1,445,4,2477,41,23,40
445,126,1,446,7,2484,88,50,70
446,126,1,447,2,2486,58,58,20
447,126,1,448,3,2489,34,19,30
448,126,1,449,4,2493,52,34,40
449,126,1,450,5,2498,72,42,50
450,126,1,451,7,2505,99,99,70
451,126,1,452,3,2508,28,19,30
452,126,1,453,4,2512,51,22,40
453,126,1,454,4,2516,70,44,40
454,126,1,455,5,2521,72,38,50
455,126,1,456,3,2524,61,38,30
456,126,1,457,3,2527,51,33,30
457,126,1,458,9,2536,93,61,90
458,126,1,459,6,2542,89,53,60
459,126,1,460,3,2545,65,65,30
460,126,1,461,8,2553,71,39,80
461,126,1,462,9,2562,125,125,90
462,126,1,463,4,2566,46,21,40
463,126,1,464,7,2573,93,60,70
464,126,1,465,8,2581,102,63,80
465,126,1,466,6,2587,95,58,60
466,126,1,467,5,2592,70,47,50
467,126,1,468,4,2596,52,52,40
468,126,1,469,8,2604,62,38,80
469,126,1,470,6,2610,79,41,60
470,126,1,471,9,2619,122,71,90
471,126,1,472,7,2626,113,113,70
472,126,1,473,2,2628,19,19,20
473,126,1,474,8,2636,88,59,80
474,126,1,475,8,2644,104,66,80
475,126,1,476,3,2647,68,46,30
476,126,1,477,9,2656,118,72,90
477,126,1,478,3,2659,74,37,30
478,126,1,479,3,2662,62,62,30
479,126,1,480,3,2665,37,37,30
480,126,1,481,7,2672,65,40,70
481,126,1,482,5,2677,71,42,50
482,126,1,483,5,2682,71,71,50
483,126,1,484,6,2688,56,39,60
484,126,1,485,7,2695,65,35,70
485,126,1,486,4,2699,79,79,40
486,126,1,487,7,2706,66,40,70
487,126,1,488,9,2715,119,64,90
488,126,1,489,7,2722,126,71,70
489,126,1,490,8,2730,137,137,80
490,126,1,491,4,2734,42,42,40
491,126,1,492,2,2736,21,21,20
492,126,1,493,2,2738,15,9,20
493,126,1,494,8,2746,80,80,80
494,126,1,495,6,2752,55,37,60
495,126,1,496,4,2756,58,26,40
496,126,1,497,6,2762,92,53,60
497,126,1,498,6,2768,96,69,60
498,126,1,499,3,2771,52,33,30
499,126,1,500,4,2775,66,36,40
500,126,1,501,4,2779,74,50,40
501,126,1,502,6,2785,82,44,60
502,126,1,503,8,2793,113,113,80
503,126,1,504,7,2800,59,59,70
504,126,1,505,6,2806,56,56,60
505,126,1,506,4,2810,37,19,40
506,126,1,507,6,2816,89,60,60
507,126,1,508,7,2823,93,62,70
508,126,1,509,6,2829,93,63,60
509,126,1,510,4,2833,81,44,40
510,126,1,511,3,2836,70,33,30
511,126,1,512,4,2840,79,79,40
512,126,1,513,6,2846,54,30,60
513,126,1,514,8,2854,92,61,80
514,126,1,515,7,2861,97,55,70
515,126,1,516,5,2866,93,93,50
516,126,1,517,5,2871,53,34,50
517,126,1,518,2,2873,38,20,20
518,126,1,519,9,2882,119,119,90
519,126,1,520,9,2891,96,59,90
520,126,1,521,5,2896,85,53,50
521,126,1,522,7,2903,103,103,70
522,126,1,523,8,2911,95,64,80
523,126,1,524,6,2917,87,55,60
524,126,1,525,9,2926,136,76,90
525,126,1,526,4,2930,96,52,40
526,126,1,527,9,2939,137,90,90
527,126,1,528,7,2946,105,53,70
528,126,1,529,4,2950,94,52,40
529,126,1,530,4,2954,76,42,40
530,126,1,531,3,2957,73,73,30
531,126,1,532,3,2960,25,25,30
532,126,1,533,5,2965,49,29,50
533,126,1,534,9,2974,103,58,90
534,126,1,535,9,2983,122,122,90
535,126,1,536,2,2985,17,10,20
536,126,1,537,7,2992,82,51,70
537,126,1,538,6,2998,91,57,60
538,126,1,539,8,3006,139,82,80
539,126,1,540,4,3010,99,50,40
540,126,1,541,6,3016,96,61,60
541,126,1,542,7,3023,106,69,70
542,126,1,543,7,3030,99,60,70
543,126,1,544,6,3036,92,92,60
544,126,1,545,8,3044,70,45,80
545,126,1,546,6,3050,89,89,60
546,126,1,547,8,3058,97,65,80
547,126,1,548,6,3064,76,49,60
548,126,1,549,2,3066,43,24,20
549,126,1,550,7,3073,85,52,70
550,126,1,551,9,3082,122,75,90
551,126,1,552,9,3091,125,125,90
552,126,1,553,9,3100,80,48,90
553,126,1,554,9,3109,134,80,90
554,126,1,555,8,3117,132,81,80
555,126,1,556,8,3125,131,83,80
556,126,1,557,3,3128,80,41,30
557,126,1,558,3,3131,72,41,30
558,126,1,559,3,3134,58,34,30
559,126,1,560,8,3142,115,115,80
560,126,1,561,2,3144,15,6,20
561,126,1,562,2,3146,25,16,20
562,126,1,563,3,3149,43,21,30
563,126,1,564,9,3158,104,65,90
564,126,1,565,8,3166,113,59,80
565,126,1,566,6,3172,108,108,60
566,126,1,567,4,3176,45,27,40
567,126,1,568,6,3182,74,74,60
568,126,1,569,5,3187,59,37,50
569,126,1,570,9,3196,122,68,90
570,126,1,571,3,3199,81,52,30
571,126,1,572,5,3204,86,50,50
572,126,1,573,7,3211,109,71,70
573,126,1,574,5,3216,91,51,50
574,126,1,575,3,3219,69,37,30
575,126,1,576,6,3225,89,54,60
576,126,1,577,8,3233,109,109,80
577,126,1,578,8,3241,80,46,80
578,126,1,579,6,3247,82,82,60
579,126,1,580,9,3256,108,64,90
580,126,1,581,6,3262,99,54,60
581,126,1,582,2,3264,61,40,20
582,126,1,583,6,3270,79,44,60
583,126,1,584,7,3277,118,118,70
584,126,1,585,8,3285,90,90,80
585,126,1,586,2,3287,28,15,20
586,126,1,587,5,3292,50,50,50
587,126,1,588,3,3295,30,17,30
588,126,1,589,5,3300,57,57,50
589,126,1,590,8,3308,74,74,80
590,126,1,591,3,3311,23,23,30
591,126,1,592,3,3314,30,18,30
592,126,1,593,9,3323,108,61,90
593,126,1,594,7,3330,117,63,70
594,126,1,595,3,3333,88,88,30
595,126,1,596,5,3338,42,42,50
596,126,1,597,3,3341,21,12,30
597,126,1,598,8,3349,89,89,80
598,126,1,599,4,3353,52,52,40
599,126,1,600,9,3362,80,54,90
600,126,1,601,3,3365,54,54,30
601,126,1,602,3,3368,22,13,30
602,126,1,603,9,3377,95,58,90
603,126,1,604,9,3386,132,79,90
604,126,1,605,6,3392,102,59,60
605,126,1,606,2,3394,58,34,20
606,126,1,607,3,3397,56,31,30
607,126,1,608,5,3402,70,41,50
608,126,1,609,2,3404,45,24,20
609,126,1,610,7,3411,88,88,70
610,126,1,611,2,3413,24,12,20
611,126,1,612,7,3420,81,54,70
612,126,1,613,7,3427,100,51,70
613,126,1,614,2,3429,68,68,20
614,126,1,615,6,3435,59,37,60
615,126,1,616,5,3440,101,101,50
616,126,1,617,6,3446,58,30,60
617,126,1,618,6,3452,89,53,60
618,126,1,619,8,3460,117,117,80
619,126,1,620,6,3466,60,35,60
620,126,1,621,3,3469,45,28,30
621,126,1,622,7,3476,96,57,70
622,126,1,623,8,3484,126,126,80
623,126,1,624,2,3486,19,12,20
624,126,1,625,4,3490,47,47,40
625,126,1,626,4,3494,32,20,40
626,126,1,627,5,3499,64,64,50
627,126,1,628,6,3505,58,35,60
628,126,1,629,4,3509,61,36,40
629,126,1,630,4,3513,66,37,40
630,126,1,631,3,3516,61,61,30
631,126,1,632,5,3521,53,28,50
632,126,1,633,5,3526,74,74,50
633,126,1,634,8,3534,72,51,80
634,126,1,635,6,3540,76,51,60
635,126,1,636,3,3543,69,43,30
636,126,1,637,5,3548,76,40,50
637,126,1,638,8,3556,107,54,80
638,126,1,639,5,3561,96,53,50
639,126,1,640,2,3563,63,36,20
640,126,1,641,5,3568,79,50,50
641,126,1,642,8,3576,105,63,80
642,126,1,643,8,3584,118,71,80
643,126,1,644,7,3591,130,81,70
644,126,1,645,4,3595,89,52,40
645,126,1,646,5,3600,108,53,50
646,126,1,647,6,3606,124,124,60
647,126,1,648,3,3609,26,15,30
648,126,1,649,6,3615,72,50,60
649,126,1,650,6,3621,75,43,60
650,126,1,651,2,3623,54,33,20
651,126,1,652,8,3631,88,47,80
652,126,1,653,9,3640,132,75,90
653,126,1,654,9,3649,146,85,90
654,126,1,655,3,3652,94,63,30
655,126,1,656,6,3658,84,46,60
656,126,1,657,3,3661,70,70,30
657,126,1,658,3,3664,26,13,30
658,126,1,659,9,3673,108,108,90
659,126,1,660,9,3682,85,46,90
660,126,1,661,3,3685,73,73,30
661,126,1,662,4,3689,37,37,40
662,126,1,663,2,3691,14,8,20
663,126,1,664,7,3698,77,77,70
664,126,1,665,8,3706,79,51,80
665,126,1,666,4,3710,78,43,40
666,126,1,667,6,3716,97,97,60
667,126,1,668,3,3719,27,18,30
668,126,1,669,7,3726,73,48,70
669,126,1,670,5,3731,77,77,50
670,126,1,671,6,3737,56,38,60
671,126,1,672,6,3743,80,51,60
672,126,1,673,2,3745,47,29,20
673,126,1,674,2,3747,40,25,20
674,126,1,675,6,3753,70,70,60
675,126,1,676,6,3759,61,61,60
676,126,1,677,8,3767,95,50,80
677,126,1,678,6,3773,103,103,60
678,126,1,679,9,3782,89,51,90
679,126,1,680,6,3788,92,59,60
680,126,1,681,6,3794,86,53,60
681,126,1,682,4,3798,75,42,40
682,126,1,683,7,3805,96,52,70
683,126,1,684,5,3810,89,58,50
684,126,1,685,3,3813,71,41,30
685,126,1,686,3,3816,55,27,30
686,126,1,687,6,3822,85,85,60
687,126,1,688,7,3829,68,40,70
688,126,1,689,6,3835,87,87,60
689,126,1,690,2,3837,18,18,20
690,126,1,691,4,3841,40,25,40
691,126,1,692,4,3845,57,57,40
692,126,1,693,4,3849,38,20,40
693,126,1,694,6,3855,71,71,60
694,126,1,695,2,3857,18,18,20
695,126,1,696,9,3866,107,68,90
696,126,1,697,8,3874,116,65,80
697,126,1,698,6,3880,113,66,60
698,126,1,699,7,3887,120,120,70
699,126,1,700,8,3895,67,41,80
700,126,1,701,9,3904,112,66,90
701,126,1,702,8,3912,125,125,80
702,126,1,703,8,3920,89,51,80
703,126,1,704,5,3925,77,44,50
704,126,1,705,6,3931,91,60,60
705,126,1,706,5,3936,79,79,50
706,126,1,707,2,3938,27,15,20
707,126,1,708,2,3940,27,27,20
708,126,1,709,6,3946,55,28,60
709,126,1,710,7,3953,93,57,70
710,126,1,711,3,3956,64,64,30
711,126,1,712,9,3965,100,100,90
712,126,1,713,2,3967,21,21,20
713,126,1,714,3,3970,33,23,30
714,126,1,715,2,3972,31,19,20
715,126,1,716,2,3974,31,15,20
716,126,1,717,8,3982,115,115,80
717,126,1,718,4,3986,46,22,40
718,126,1,719,6,3992,64,64,60
719,126,1,720,5,3997,50,27,50
720,126,1,721,7,4004,103,63,70
721,126,1,722,2,4006,67,37,20
722,126,1,723,6,4012,95,95,60
723,126,1,724,4,4016,43,43,40
724,126,1,725,6,4022,57,34,60
725,126,1,726,7,4029,95,62,70
726,126,1,727,9,4038,105,63,90
727,126,1,728,7,4045,127,87,70
728,126,1,729,9,4054,127,127,90
729,126,1,730,4,4058,39,28,40
730,126,1,731,8,4066,87,87,80
731,126,1,732,6,4072,63,36,60
732,126,1,733,2,4074,57,34,20
733,126,1,734,7,4081,94,60,70
734,126,1,735,6,4087,94,55,60
735,126,1,736,8,4095,114,114,80
736,126,1,737,4,4099,46,27,40
737,126,1,738,9,4108,99,99,90
738,126,1,739,6,4114,57,57,60
739,126,1,740,8,4122,76,40,80
740,126,1,741,4,4126,70,70,40
741,126,1,742,2,4128,23,8,20
