,Scenario,Trial,Inspection,Interval,Time,Accumulation,Defects,Rate
175,360,1,176,5,979,3,3,50
176,360,1,177,5,984,3,3,50
177,360,1,178,6,990,4,4,60
178,360,1,179,2,992,0,0,20
179,360,1,180,6,998,4,4,60
180,360,1,181,3,1001,1,1,30
181,360,1,182,7,1008,2,2,70
182,360,1,183,2,1010,1,1,20
183,360,1,184,5,1015,1,1,50
184,360,1,185,8,1023,7,7,80
185,360,1,186,7,1030,6,6,70
186,360,1,187,4,1034,3,3,40
187,360,1,188,4,1038,0,0,40
188,360,1,189,7,1045,4,4,70
189,360,1,190,8,1053,2,2,80
190,360,1,191,2,1055,0,0,20
191,360,1,192,7,1062,8,8,70
192,360,1,193,4,1066,4,4,40
193,360,1,194,7,1073,8,8,70
194,360,1,195,8,1081,6,6,80
195,360,1,196,5,1086,2,2,50
196,360,1,197,6,1092,3,3,60
197,360,1,198,7,1099,6,6,70
198,360,1,199,7,1106,4,4,70
199,360,1,200,6,1112,4,4,60
200,360,1,201,4,1116,2,2,40
201,360,1,202,9,1125,2,2,90
202,360,1,203,3,1128,2,2,30
203,360,1,204,7,1135,3,3,70
204,360,1,205,2,1137,1,1,20
205,360,1,206,4,1141,3,3,40
206,360,1,207,4,1145,2,2,40
207,360,1,208,8,1153,5,5,80
208,360,1,209,7,1160,0,0,70
209,360,1,210,5,1165,3,3,50
210,360,1,211,4,1169,0,0,40
211,360,1,212,6,1175,5,5,60
212,360,1,213,9,1184,2,2,90
213,360,1,214,3,1187,0,0,30
214,360,1,215,9,1196,6,6,90
215,360,1,216,2,1198,1,1,20
216,360,1,217,5,1203,4,4,50
217,360,1,218,9,1212,3,3,90
218,360,1,219,6,1218,2,2,60
219,360,1,220,5,1223,3,3,50
220,360,1,221,3,1226,1,0,30
221,360,1,222,7,1233,4,4,70
222,360,1,223,9,1242,4,4,90
223,360,1,224,6,1248,4,4,60
224,360,1,225,6,1254,3,3,60
225,360,1,226,4,1258,1,1,40
226,360,1,227,2,1260,0,0,20
227,360,1,228,2,1262,4,4,20
228,360,1,229,2,1264,3,3,20
229,360,1,230,9,1273,4,4,90
230,360,1,231,9,1282,7,7,90
231,360,1,232,3,1285,1,1,30
232,360,1,233,8,1293,5,5,80
233,360,1,234,3,1296,2,2,30
234,360,1,235,6,1302,2,2,60
235,360,1,236,4,1306,3,3,40
236,360,1,237,8,1314,4,4,80
237,360,1,238,6,1320,3,3,60
238,360,1,239,6,1326,3,3,60
239,360,1,240,9,1335,5,5,90
240,360,1,241,6,1341,2,2,60
241,360,1,242,9,1350,4,3,90
242,360,1,243,7,1357,6,6,70
243,360,1,244,5,1362,2,2,50
244,360,1,245,3,1365,1,1,30
245,360,1,246,3,1368,4,4,30
246,360,1,247,3,1371,2,2,30
247,360,1,248,8,1379,9,9,80
248,360,1,249,2,1381,2,2,20
249,360,1,250,7,1388,3,3,70
250,360,1,251,6,1394,3,3,60
251,360,1,252,3,1397,1,1,30
252,360,1,253,6,1403,3,3,60
253,360,1,254,5,1408,2,2,50
254,360,1,255,4,1412,3,3,40
255,360,1,256,5,1417,1,1,50
256,360,1,257,8,1425,5,5,80
257,360,1,258,8,1433,4,4,80
258,360,1,259,3,1436,1,1,30
259,360,1,260,9,1445,6,6,90
260,360,1,261,3,1448,1,1,30
261,360,1,262,8,1456,1,1,80
262,360,1,263,8,1464,5,5,80
263,360,1,264,7,1471,2,2,70
264,360,1,265,9,1480,6,6,90
265,360,1,266,7,1487,1,1,70
266,360,1,267,8,1495,7,7,80
267,360,1,268,6,1501,1,1,60
268,360,1,269,8,1509,4,4,80
269,360,1,270,8,1517,0,0,80
270,360,1,271,8,1525,9,9,80
271,360,1,272,2,1527,0,0,20
272,360,1,273,5,1532,2,2,50
273,360,1,274,3,1535,1,1,30
274,360,1,275,8,1543,0,0,80
275,360,1,276,4,1547,0,0,40
276,360,1,277,4,1551,0,0,40
277,360,1,278,9,1560,4,4,90
278,360,1,279,9,1569,2,2,90
279,360,1,280,6,1575,8,8,60
280,360,1,281,4,1579,3,3,40
281,360,1,282,5,1584,3,3,50
282,360,1,283,3,1587,3,3,30
283,360,1,284,7,1594,6,6,70
284,360,1,285,6,1600,2,2,60
285,360,1,286,6,1606,6,6,60
286,360,1,287,4,1610,1,1,40
287,360,1,288,6,1616,3,3,60
288,360,1,289,9,1625,5,5,90
289,360,1,290,4,1629,3,3,40
290,360,1,291,6,1635,5,5,60
291,360,1,292,6,1641,2,2,60
292,360,1,293,5,1646,3,3,50
293,360,1,294,8,1654,4,4,80
294,360,1,295,5,1659,2,2,50
295,360,1,296,2,1661,2,2,20
296,360,1,297,6,1667,3,3,60
297,360,1,298,5,1672,1,1,50
298,360,1,299,7,1679,4,4,70
299,360,1,300,6,1685,3,3,60
300,360,1,301,2,1687,0,0,20
301,360,1,302,8,1695,6,6,80
302,360,1,303,2,1697,0,0,20
303,360,1,304,4,1701,3,3,40
304,360,1,305,8,1709,3,3,80
305,360,1,306,7,1716,6,6,70
306,360,1,307,5,1721,7,7,50
307,360,1,308,8,1729,5,5,80
308,360,1,309,4,1733,1,0,40
309,360,1,310,8,1741,6,6,80
310,360,1,311,7,1748,5,5,70
311,360,1,312,5,1753,4,4,50
312,360,1,313,5,1758,4,4,50
313,360,1,314,8,1766,5,5,80
314,360,1,315,2,1768,2,2,20
315,360,1,316,2,1770,2,2,20
316,360,1,317,6,1776,2,2,60
317,360,1,318,5,1781,1,1,50
318,360,1,319,5,1786,3,3,50
319,360,1,320,4,1790,1,1,40
320,360,1,321,6,1796,2,2,60
321,360,1,322,6,1802,4,4,60
322,360,1,323,8,1810,3,3,80
323,360,1,324,3,1813,0,0,30
324,360,1,325,5,1818,3,3,50
325,360,1,326,5,1823,3,3,50
326,360,1,327,2,1825,3,3,20
327,360,1,328,7,1832,5,5,70
328,360,1,329,5,1837,2,2,50
329,360,1,330,7,1844,2,2,70
330,360,1,331,3,1847,0,0,30
331,360,1,332,2,1849,3,3,20
332,360,1,333,9,1858,2,1,90
333,360,1,334,4,1862,6,6,40
334,360,1,335,7,1869,1,1,70
335,360,1,336,3,1872,3,3,30
336,360,1,337,3,1875,1,1,30
337,360,1,338,7,1882,3,3,70
338,360,1,339,5,1887,1,1,50
339,360,1,340,5,1892,3,3,50
340,360,1,341,5,1897,2,2,50
341,360,1,342,5,1902,1,1,50
342,360,1,343,7,1909,3,2,70
343,360,1,344,2,1911,2,2,20
344,360,1,345,2,1913,0,0,20
345,360,1,346,2,1915,1,1,20
346,360,1,347,4,1919,1,1,40
347,360,1,348,3,1922,1,1,30
348,360,1,349,9,1931,6,6,90
349,360,1,350,5,1936,7,7,50
350,360,1,351,9,1945,4,4,90
351,360,1,352,9,1954,5,5,90
352,360,1,353,6,1960,3,3,60
353,360,1,354,4,1964,0,0,40
354,360,1,355,4,1968,2,2,40
355,360,1,356,7,1975,1,1,70
356,360,1,357,2,1977,2,2,20
357,360,1,358,6,1983,2,2,60
358,360,1,359,5,1988,4,4,50
359,360,1,360,3,1991,0,0,30
360,360,1,361,6,1997,1,1,60
361,360,1,362,7,2004,4,4,70
362,360,1,363,7,2011,5,5,70
363,360,1,364,3,2014,2,2,30
364,360,1,365,3,2017,4,4,30
365,360,1,366,6,2023,7,7,60
366,360,1,367,2,2025,1,1,20
367,360,1,368,4,2029,5,5,40
368,360,1,369,9,2038,9,9,90
369,360,1,370,5,2043,3,3,50
370,360,1,371,6,2049,4,4,60
371,360,1,372,6,2055,2,2,60
372,360,1,373,6,2061,3,3,60
373,360,1,374,7,2068,4,4,70
374,360,1,375,2,2070,1,1,20
375,360,1,376,2,2072,1,1,20
376,360,1,377,5,2077,1,1,50
377,360,1,378,6,2083,3,3,60
378,360,1,379,7,2090,3,3,70
379,360,1,380,8,2098,6,6,80
380,360,1,381,3,2101,1,1,30
381,360,1,382,7,2108,3,3,70
382,360,1,383,3,2111,3,3,30
383,360,1,384,6,2117,4,2,60
384,360,1,385,5,2122,2,2,50
385,360,1,386,3,2125,0,0,30
386,360,1,387,9,2134,1,1,90
387,360,1,388,2,2136,1,1,20
388,360,1,389,9,2145,6,6,90
389,360,1,390,7,2152,6,6,70
390,360,1,391,4,2156,3,3,40
391,360,1,392,3,2159,1,1,30
392,360,1,393,4,2163,3,3,40
393,360,1,394,7,2170,6,6,70
394,360,1,395,8,2178,5,5,80
395,360,1,396,4,2182,1,1,40
396,360,1,397,6,2188,3,3,60
397,360,1,398,9,2197,4,4,90
398,360,1,399,5,2202,4,4,50
399,360,1,400,4,2206,3,3,40
400,360,1,401,3,2209,0,0,30
401,360,1,402,8,2217,1,1,80
402,360,1,403,4,2221,0,0,40
403,360,1,404,5,2226,2,2,50
404,360,1,405,7,2233,6,6,70
405,360,1,406,3,2236,5,5,30
406,360,1,407,7,2243,4,4,70
407,360,1,408,9,2252,7,7,90
408,360,1,409,5,2257,5,5,50
409,360,1,410,4,2261,1,1,40
410,360,1,411,6,2267,2,2,60
411,360,1,412,3,2270,0,0,30
412,360,1,413,5,2275,3,3,50
413,360,1,414,2,2277,2,2,20
414,360,1,415,3,2280,1,1,30
415,360,1,416,5,2285,6,6,50
416,360,1,417,3,2288,1,1,30
417,360,1,418,5,2293,6,6,50
418,360,1,419,9,2302,2,2,90
419,360,1,420,3,2305,0,0,30
420,360,1,421,8,2313,3,3,80
421,360,1,422,8,2321,3,3,80
422,360,1,423,3,2324,1,1,30
423,360,1,424,9,2333,5,5,90
424,360,1,425,4,2337,2,2,40
425,360,1,426,3,2340,2,2,30
426,360,1,427,3,2343,0,0,30
427,360,1,428,3,2346,1,1,30
428,360,1,429,6,2352,4,3,60
429,360,1,430,9,2361,5,5,90
430,360,1,431,9,2370,3,3,90
431,360,1,432,2,2372,0,0,20
432,360,1,433,7,2379,7,7,70
433,360,1,434,2,2381,1,1,20
434,360,1,435,8,2389,5,4,80
435,360,1,436,5,2394,5,5,50
436,360,1,437,7,2401,2,2,70
437,360,1,438,8,2409,6,6,80
438,360,1,439,8,2417,7,7,80
439,360,1,440,3,2420,3,3,30
440,360,1,441,6,2426,4,4,60
441,360,1,442,3,2429,0,0,30
442,360,1,443,7,2436,4,4,70
443,360,1,444,8,2444,5,5,80
444,360,1,445,6,2450,1,1,60
445,360,1,446,7,2457,3,2,70
446,360,1,447,9,2466,5,5,90
447,360,1,448,2,2468,0,0,20
448,360,1,449,4,2472,4,4,40
449,360,1,450,5,2477,1,1,50
450,360,1,451,9,2486,5,4,90
451,360,1,452,2,2488,3,3,20
452,360,1,453,3,2491,1,0,30
453,360,1,454,9,2500,7,7,90
454,360,1,455,4,2504,0,0,40
455,360,1,456,9,2513,5,5,90
456,360,1,457,6,2519,4,4,60
457,360,1,458,9,2528,2,2,90
458,360,1,459,3,2531,2,2,30
459,360,1,460,2,2533,0,0,20
460,360,1,461,5,2538,4,4,50
461,360,1,462,8,2546,4,4,80
462,360,1,463,5,2551,4,4,50
463,360,1,464,5,2556,6,6,50
464,360,1,465,7,2563,3,2,70
465,360,1,466,3,2566,2,2,30
466,360,1,467,5,2571,4,4,50
467,360,1,468,7,2578,3,3,70
468,360,1,469,7,2585,5,5,70
469,360,1,470,4,2589,2,2,40
470,360,1,471,8,2597,6,6,80
471,360,1,472,3,2600,3,3,30
472,360,1,473,6,2606,2,2,60
473,360,1,474,9,2615,6,6,90
474,360,1,475,7,2622,2,2,70
475,360,1,476,7,2629,0,0,70
476,360,1,477,4,2633,3,3,40
477,360,1,478,8,2641,4,4,80
478,360,1,479,6,2647,9,9,60
479,360,1,480,9,2656,4,4,90
480,360,1,481,4,2660,2,2,40
481,360,1,482,9,2669,3,2,90
482,360,1,483,2,2671,2,2,20
483,360,1,484,2,2673,2,2,20
484,360,1,485,7,2680,4,4,70
485,360,1,486,4,2684,0,0,40
486,360,1,487,6,2690,5,5,60
487,360,1,488,3,2693,0,0,30
488,360,1,489,9,2702,7,6,90
489,360,1,490,6,2708,4,4,60
490,360,1,491,7,2715,5,5,70
491,360,1,492,5,2720,0,0,50
492,360,1,493,4,2724,1,1,40
493,360,1,494,5,2729,4,4,50
494,360,1,495,5,2734,2,2,50
495,360,1,496,4,2738,0,0,40
496,360,1,497,3,2741,1,1,30
497,360,1,498,5,2746,4,4,50
498,360,1,499,3,2749,1,0,30
499,360,1,500,9,2758,6,6,90
500,360,1,501,7,2765,4,4,70
501,360,1,502,6,2771,3,3,60
502,360,1,503,7,2778,6,6,70
503,360,1,504,6,2784,5,5,60
504,360,1,505,2,2786,0,0,20
505,360,1,506,3,2789,0,0,30
506,360,1,507,6,2795,8,8,60
507,360,1,508,7,2802,2,2,70
508,360,1,509,3,2805,1,1,30
509,360,1,510,7,2812,3,3,70
510,360,1,511,8,2820,5,5,80
511,360,1,512,8,2828,7,7,80
512,360,1,513,5,2833,5,5,50
513,360,1,514,7,2840,7,7,70
514,360,1,515,5,2845,2,2,50
515,360,1,516,2,2847,2,2,20
516,360,1,517,3,2850,3,3,30
517,360,1,518,2,2852,2,2,20
518,360,1,519,2,2854,1,1,20
519,360,1,520,3,2857,2,2,30
520,360,1,521,3,2860,0,0,30
521,360,1,522,8,2868,2,2,80
522,360,1,523,2,2870,2,2,20
523,360,1,524,5,2875,1,1,50
524,360,1,525,9,2884,3,3,90
525,360,1,526,5,2889,2,2,50
526,360,1,527,3,2892,2,2,30
527,360,1,528,2,2894,0,0,20
528,360,1,529,5,2899,3,3,50
529,360,1,530,5,2904,3,3,50
530,360,1,531,6,2910,2,2,60
531,360,1,532,4,2914,1,1,40
532,360,1,533,8,2922,6,6,80
533,360,1,534,2,2924,1,1,20
534,360,1,535,9,2933,3,3,90
535,360,1,536,2,2935,1,1,20
536,360,1,537,5,2940,1,1,50
537,360,1,538,9,2949,4,3,90
538,360,1,539,6,2955,4,4,60
539,360,1,540,9,2964,3,3,90
540,360,1,541,7,2971,3,2,70
541,360,1,542,5,2976,3,3,50
542,360,1,543,7,2983,4,4,70
543,360,1,544,9,2992,1,1,90
544,360,1,545,9,3001,3,3,90
545,360,1,546,4,3005,1,1,40
546,360,1,547,7,3012,1,1,70
547,360,1,548,7,3019,3,3,70
548,360,1,549,6,3025,1,1,60
549,360,1,550,8,3033,4,4,80
550,360,1,551,9,3042,3,3,90
551,360,1,552,7,3049,3,3,70
552,360,1,553,2,3051,2,2,20
553,360,1,554,9,3060,2,2,90
554,360,1,555,5,3065,3,3,50
555,360,1,556,4,3069,1,1,40
556,360,1,557,8,3077,9,9,80
557,360,1,558,7,3084,3,3,70
558,360,1,559,2,3086,4,4,20
559,360,1,560,9,3095,4,4,90
560,360,1,561,4,3099,4,4,40
561,360,1,562,4,3103,1,1,40
562,360,1,563,7,3110,1,1,70
563,360,1,564,9,3119,5,5,90
564,360,1,565,6,3125,5,5,60
565,360,1,566,5,3130,5,5,50
566,360,1,567,4,3134,4,4,40
567,360,1,568,4,3138,2,2,40
568,360,1,569,7,3145,7,7,70
569,360,1,570,4,3149,1,1,40
570,360,1,571,8,3157,2,2,80
571,360,1,572,9,3166,6,6,90
572,360,1,573,6,3172,6,6,60
573,360,1,574,8,3180,4,4,80
574,360,1,575,9,3189,9,9,90
575,360,1,576,9,3198,5,5,90
576,360,1,577,3,3201,0,0,30
577,360,1,578,8,3209,2,2,80
578,360,1,579,3,3212,0,0,30
579,360,1,580,9,3221,6,6,90
580,360,1,581,3,3224,1,1,30
581,360,1,582,7,3231,6,6,70
582,360,1,583,3,3234,0,0,30
583,360,1,584,9,3243,3,3,90
584,360,1,585,3,3246,1,1,30
585,360,1,586,5,3251,4,4,50
586,360,1,587,6,3257,2,2,60
587,360,1,588,5,3262,3,3,50
588,360,1,589,6,3268,3,3,60
589,360,1,590,2,3270,0,0,20
590,360,1,591,8,3278,4,4,80
591,360,1,592,8,3286,8,8,80
592,360,1,593,9,3295,7,7,90
593,360,1,594,4,3299,1,1,40
594,360,1,595,9,3308,3,3,90
595,360,1,596,6,3314,3,3,60
596,360,1,597,9,3323,2,2,90
597,360,1,598,5,3328,3,3,50
598,360,1,599,7,3335,3,3,70
599,360,1,600,5,3340,4,4,50
600,360,1,601,2,3342,0,0,20
601,360,1,602,6,3348,2,2,60
602,360,1,603,8,3356,5,5,80
603,360,1,604,7,3363,4,4,70
604,360,1,605,9,3372,3,3,90
605,360,1,606,7,3379,6,6,70
606,360,1,607,5,3384,4,4,50
607,360,1,608,2,3386,1,1,20
608,360,1,609,4,3390,0,0,40
609,360,1,610,3,3393,0,0,30
610,360,1,611,8,3401,3,3,80
611,360,1,612,7,3408,4,4,70
612,360,1,613,2,3410,1,1,20
613,360,1,614,2,3412,3,3,20
614,360,1,615,7,3419,4,4,70
615,360,1,616,4,3423,4,4,40
616,360,1,617,5,3428,2,2,50
617,360,1,618,5,3433,2,2,50
618,360,1,619,2,3435,2,1,20
619,360,1,620,2,3437,2,1,20
620,360,1,621,2,3439,1,1,20
621,360,1,622,5,3444,1,1,50
622,360,1,623,3,3447,1,1,30
623,360,1,624,5,3452,1,1,50
624,360,1,625,8,3460,3,3,80
625,360,1,626,5,3465,2,2,50
626,360,1,627,2,3467,1,0,20
627,360,1,628,5,3472,7,7,50
628,360,1,629,9,3481,6,6,90
629,360,1,630,2,3483,1,1,20
630,360,1,631,2,3485,2,2,20
631,360,1,632,8,3493,6,6,80
632,360,1,633,9,3502,1,1,90
633,360,1,634,3,3505,1,1,30
634,360,1,635,8,3513,4,4,80
635,360,1,636,3,3516,5,4,30
636,360,1,637,2,3518,1,1,20
637,360,1,638,7,3525,5,5,70
638,360,1,639,8,3533,5,5,80
639,360,1,640,4,3537,0,0,40
640,360,1,641,2,3539,1,1,20
641,360,1,642,9,3548,4,4,90
642,360,1,643,3,3551,5,5,30
643,360,1,644,2,3553,2,2,20
644,360,1,645,8,3561,2,2,80
645,360,1,646,6,3567,3,3,60
646,360,1,647,7,3574,3,3,70
647,360,1,648,7,3581,5,5,70
648,360,1,649,4,3585,3,3,40
649,360,1,650,7,3592,3,3,70
650,360,1,651,8,3600,3,3,80
651,360,1,652,2,3602,0,0,20
652,360,1,653,7,3609,2,2,70
653,360,1,654,3,3612,1,1,30
654,360,1,655,2,3614,0,0,20
655,360,1,656,4,3618,6,6,40
656,360,1,657,6,3624,3,3,60
657,360,1,658,6,3630,2,2,60
658,360,1,659,6,3636,6,6,60
659,360,1,660,6,3642,4,4,60
660,360,1,661,2,3644,0,0,20
661,360,1,662,3,3647,4,4,30
662,360,1,663,2,3649,1,1,20
663,360,1,664,7,3656,1,1,70
664,360,1,665,4,3660,1,1,40
665,360,1,666,8,3668,3,3,80
666,360,1,667,8,3676,5,5,80
667,360,1,668,9,3685,4,4,90
668,360,1,669,8,3693,7,7,80
669,360,1,670,8,3701,3,3,80
670,360,1,671,9,3710,7,7,90
671,360,1,672,7,3717,2,2,70
672,360,1,673,6,3723,1,1,60
673,360,1,674,4,3727,2,2,40
674,360,1,675,4,3731,3,3,40
675,360,1,676,9,3740,3,3,90
676,360,1,677,9,3749,9,9,90
677,360,1,678,5,3754,1,1,50
678,360,1,679,4,3758,4,4,40
679,360,1,680,9,3767,5,5,90
680,360,1,681,2,3769,0,0,20
681,360,1,682,3,3772,2,2,30
682,360,1,683,9,3781,7,7,90
683,360,1,684,7,3788,7,7,70
684,360,1,685,2,3790,1,1,20
685,360,1,686,9,3799,2,2,90
686,360,1,687,7,3806,4,4,70
687,360,1,688,6,3812,3,3,60
688,360,1,689,3,3815,3,3,30
689,360,1,690,5,3820,3,3,50
690,360,1,691,8,3828,1,1,80
691,360,1,692,6,3834,6,6,60
692,360,1,693,6,3840,4,4,60
693,360,1,694,7,3847,4,4,70
694,360,1,695,3,3850,1,1,30
695,360,1,696,8,3858,3,3,80
696,360,1,697,7,3865,7,7,70
697,360,1,698,7,3872,5,5,70
698,360,1,699,4,3876,4,4,40
699,360,1,700,4,3880,2,2,40
700,360,1,701,5,3885,1,1,50
701,360,1,702,4,3889,1,1,40
702,360,1,703,8,3897,6,6,80
703,360,1,704,3,3900,0,0,30
704,360,1,705,2,3902,0,0,20
705,360,1,706,2,3904,0,0,20
706,360,1,707,4,3908,4,4,40
707,360,1,708,9,3917,1,1,90
708,360,1,709,6,3923,1,1,60
709,360,1,710,3,3926,3,2,30
710,360,1,711,2,3928,2,2,20
711,360,1,712,4,3932,0,0,40
712,360,1,713,3,3935,2,2,30
713,360,1,714,2,3937,1,1,20
714,360,1,715,9,3946,8,8,90
715,360,1,716,6,3952,2,2,60
716,360,1,717,3,3955,3,2,30
717,360,1,718,2,3957,1,1,20
718,360,1,719,2,3959,1,1,20
719,360,1,720,2,3961,0,0,20
720,360,1,721,2,3963,0,0,20
721,360,1,722,2,3965,0,0,20
722,360,1,723,4,3969,2,2,40
723,360,1,724,3,3972,4,4,30
724,360,1,725,5,3977,1,1,50
725,360,1,726,5,3982,8,6,50
726,360,1,727,9,3991,9,9,90
727,360,1,728,9,4000,3,3,90
728,360,1,729,9,4009,4,4,90
729,360,1,730,2,4011,0,0,20
730,360,1,731,5,4016,0,0,50
731,360,1,732,7,4023,5,5,70
732,360,1,733,7,4030,4,3,70
733,360,1,734,9,4039,5,5,90
734,360,1,735,2,4041,0,0,20
735,360,1,736,4,4045,2,2,40
736,360,1,737,9,4054,2,2,90
737,360,1,738,3,4057,4,4,30
738,360,1,739,2,4059,1,1,20
739,360,1,740,7,4066,2,2,70
740,360,1,741,7,4073,5,5,70
741,360,1,742,7,4080,5,5,70
