,Scenario,Trial,Inspection,Interval,Time,Accumulation,Defects,Rate
129,43,1,130,3,748,10,2,30
130,43,1,131,7,755,15,3,70
131,43,1,132,9,764,18,8,90
132,43,1,133,6,770,16,3,60
133,43,1,134,7,777,16,4,70
134,43,1,135,4,781,14,1,40
135,43,1,136,8,789,15,1,80
136,43,1,137,9,798,19,3,90
137,43,1,138,5,803,19,3,50
138,43,1,139,8,811,20,3,80
139,43,1,140,6,817,24,3,60
140,43,1,141,7,824,27,6,70
141,43,1,142,3,827,22,3,30
142,43,1,143,7,834,20,3,70
143,43,1,144,4,838,20,20,40
144,43,1,145,9,847,6,1,90
145,43,1,146,5,852,6,2,50
146,43,1,147,2,854,7,1,20
147,43,1,148,3,857,8,3,30
148,43,1,149,2,859,5,0,20
149,43,1,150,2,861,6,1,20
150,43,1,151,2,863,7,2,20
151,43,1,152,2,865,6,2,20
152,43,1,153,6,871,11,4,60
153,43,1,154,4,875,10,4,40
154,43,1,155,7,882,10,1,70
155,43,1,156,6,888,10,2,60
156,43,1,157,4,892,9,1,40
157,43,1,158,8,900,11,0,80
158,43,1,159,9,909,16,0,90
159,43,1,160,2,911,17,4,20
160,43,1,161,6,917,14,5,60
161,43,1,162,9,926,10,4,90
162,43,1,163,8,934,10,1,80
163,43,1,164,6,940,11,2,60
164,43,1,165,3,943,12,12,30
165,43,1,166,3,946,1,0,30
166,43,1,167,9,955,5,1,90
167,43,1,168,3,958,4,2,30
168,43,1,169,3,961,6,2,30
169,43,1,170,6,967,5,5,60
170,43,1,171,5,972,5,5,50
171,43,1,172,7,979,5,0,70
172,43,1,173,8,987,9,0,80
173,43,1,174,9,996,12,4,90
174,43,1,175,7,1003,12,5,70
175,43,1,176,6,1009,10,4,60
176,43,1,177,4,1013,9,2,40
177,43,1,178,8,1021,12,5,80
178,43,1,179,3,1024,8,2,30
179,43,1,180,2,1026,6,0,20
180,43,1,181,2,1028,7,1,20
181,43,1,182,9,1037,9,2,90
182,43,1,183,5,1042,11,1,50
183,43,1,184,7,1049,10,2,70
184,43,1,185,8,1057,10,2,80
185,43,1,186,8,1065,12,12,80
186,43,1,187,8,1073,2,1,80
187,43,1,188,4,1077,4,4,40
188,43,1,189,9,1086,4,1,90
189,43,1,190,6,1092,9,9,60
190,43,1,191,3,1095,1,0,30
191,43,1,192,2,1097,1,1,20
192,43,1,193,9,1106,3,0,90
193,43,1,194,2,1108,5,0,20
194,43,1,195,8,1116,9,9,80
195,43,1,196,3,1119,1,0,30
196,43,1,197,3,1122,2,0,30
197,43,1,198,9,1131,4,1,90
198,43,1,199,7,1138,7,0,70
199,43,1,200,2,1140,9,1,20
200,43,1,201,5,1145,10,4,50
201,43,1,202,8,1153,11,11,80
202,43,1,203,4,1157,1,1,40
203,43,1,204,5,1162,2,0,50
204,43,1,205,6,1168,4,4,60
205,43,1,206,3,1171,1,0,30
206,43,1,207,5,1176,3,1,50
207,43,1,208,6,1182,4,2,60
208,43,1,209,3,1185,3,3,30
209,43,1,210,3,1188,3,0,30
210,43,1,211,5,1193,3,0,50
211,43,1,212,6,1199,4,4,60
212,43,1,213,4,1203,3,1,40
213,43,1,214,3,1206,3,1,30
214,43,1,215,6,1212,4,1,60
215,43,1,216,5,1217,5,1,50
216,43,1,217,2,1219,4,1,20
217,43,1,218,6,1225,6,6,60
218,43,1,219,6,1231,0,0,60
219,43,1,220,5,1236,1,0,50
220,43,1,221,4,1240,2,0,40
221,43,1,222,4,1244,5,1,40
222,43,1,223,3,1247,4,1,30
223,43,1,224,4,1251,3,1,40
224,43,1,225,7,1258,5,2,70
225,43,1,226,6,1264,8,2,60
226,43,1,227,3,1267,6,1,30
227,43,1,228,7,1274,9,2,70
228,43,1,229,5,1279,9,1,50
229,43,1,230,9,1288,12,12,90
230,43,1,231,2,1290,1,0,20
231,43,1,232,3,1293,3,0,30
232,43,1,233,3,1296,3,0,30
233,43,1,234,7,1303,10,1,70
234,43,1,235,3,1306,9,3,30
235,43,1,236,5,1311,9,3,50
236,43,1,237,6,1317,9,2,60
237,43,1,238,9,1326,9,0,90
238,43,1,239,4,1330,9,5,40
239,43,1,240,4,1334,7,1,40
240,43,1,241,8,1342,15,6,80
241,43,1,242,9,1351,14,3,90
242,43,1,243,7,1358,15,1,70
243,43,1,244,9,1367,17,2,90
244,43,1,245,7,1374,17,17,70
245,43,1,246,2,1376,1,0,20
246,43,1,247,5,1381,3,0,50
247,43,1,248,7,1388,3,1,70
248,43,1,249,8,1396,8,3,80
249,43,1,250,4,1400,5,5,40
250,43,1,251,7,1407,2,1,70
251,43,1,252,9,1416,5,1,90
252,43,1,253,7,1423,5,2,70
253,43,1,254,6,1429,5,1,60
254,43,1,255,6,1435,5,2,60
255,43,1,256,8,1443,4,2,80
256,43,1,257,8,1451,5,5,80
257,43,1,258,2,1453,0,0,20
258,43,1,259,5,1458,2,0,50
259,43,1,260,8,1466,10,1,80
260,43,1,261,6,1472,11,3,60
261,43,1,262,7,1479,9,9,70
262,43,1,263,3,1482,1,0,30
263,43,1,264,7,1489,4,1,70
264,43,1,265,4,1493,4,1,40
265,43,1,266,5,1498,7,4,50
266,43,1,267,4,1502,4,2,40
267,43,1,268,6,1508,3,1,60
268,43,1,269,4,1512,2,0,40
269,43,1,270,4,1516,2,1,40
270,43,1,271,7,1523,5,5,70
271,43,1,272,7,1530,3,0,70
272,43,1,273,9,1539,7,4,90
273,43,1,274,5,1544,4,4,50
274,43,1,275,3,1547,2,0,30
275,43,1,276,7,1554,6,1,70
276,43,1,277,7,1561,8,1,70
277,43,1,278,4,1565,10,10,40
278,43,1,279,7,1572,5,0,70
279,43,1,280,5,1577,7,4,50
280,43,1,281,8,1585,4,1,80
281,43,1,282,3,1588,7,1,30
282,43,1,283,6,1594,10,2,60
283,43,1,284,3,1597,9,3,30
284,43,1,285,9,1606,10,0,90
285,43,1,286,4,1610,11,11,40
286,43,1,287,5,1615,7,0,50
287,43,1,288,3,1618,10,1,30
288,43,1,289,7,1625,11,3,70
289,43,1,290,9,1634,10,1,90
290,43,1,291,2,1636,10,2,20
291,43,1,292,6,1642,9,2,60
292,43,1,293,2,1644,9,1,20
293,43,1,294,5,1649,11,2,50
294,43,1,295,4,1653,10,3,40
295,43,1,296,3,1656,8,2,30
296,43,1,297,4,1660,7,7,40
297,43,1,298,5,1665,3,3,50
298,43,1,299,5,1670,2,0,50
299,43,1,300,4,1674,2,1,40
300,43,1,301,5,1679,3,0,50
301,43,1,302,5,1684,5,2,50
302,43,1,303,9,1693,10,2,90
303,43,1,304,7,1700,8,0,70
304,43,1,305,4,1704,8,2,40
305,43,1,306,8,1712,11,2,80
306,43,1,307,8,1720,12,2,80
307,43,1,308,2,1722,11,3,20
308,43,1,309,4,1726,10,1,40
309,43,1,310,3,1729,10,1,30
310,43,1,311,8,1737,13,13,80
311,43,1,312,6,1743,5,1,60
312,43,1,313,3,1746,6,6,30
313,43,1,314,5,1751,1,0,50
314,43,1,315,4,1755,3,0,40
315,43,1,316,2,1757,3,1,20
316,43,1,317,7,1764,6,0,70
317,43,1,318,9,1773,10,3,90
318,43,1,319,2,1775,10,2,20
319,43,1,320,7,1782,9,3,70
320,43,1,321,5,1787,8,1,50
321,43,1,322,7,1794,14,14,70
322,43,1,323,6,1800,0,0,60
323,43,1,324,4,1804,4,0,40
324,43,1,325,8,1812,12,4,80
325,43,1,326,4,1816,9,4,40
326,43,1,327,5,1821,7,2,50
327,43,1,328,9,1830,11,3,90
328,43,1,329,2,1832,10,1,20
329,43,1,330,4,1836,12,5,40
330,43,1,331,8,1844,9,1,80
331,43,1,332,3,1847,11,2,30
332,43,1,333,2,1849,10,3,20
333,43,1,334,6,1855,9,3,60
334,43,1,335,6,1861,10,3,60
335,43,1,336,7,1868,12,3,70
336,43,1,337,4,1872,14,4,40
337,43,1,338,7,1879,13,3,70
338,43,1,339,3,1882,11,2,30
339,43,1,340,5,1887,12,2,50
340,43,1,341,7,1894,15,7,70
341,43,1,342,9,1903,13,2,90
342,43,1,343,3,1906,13,13,30
343,43,1,344,8,1914,7,0,80
344,43,1,345,8,1922,11,7,80
345,43,1,346,2,1924,5,1,20
346,43,1,347,9,1933,6,1,90
347,43,1,348,3,1936,5,0,30
348,43,1,349,8,1944,9,2,80
349,43,1,350,8,1952,9,3,80
350,43,1,351,6,1958,9,4,60
351,43,1,352,4,1962,8,2,40
352,43,1,353,8,1970,8,2,80
353,43,1,354,8,1978,9,9,80
354,43,1,355,8,1986,2,1,80
355,43,1,356,2,1988,2,0,20
356,43,1,357,8,1996,6,1,80
357,43,1,358,5,2001,7,1,50
358,43,1,359,2,2003,6,2,20
359,43,1,360,7,2010,6,3,70
360,43,1,361,5,2015,6,1,50
361,43,1,362,2,2017,5,5,20
362,43,1,363,5,2022,1,1,50
363,43,1,364,7,2029,6,1,70
364,43,1,365,7,2036,7,3,70
365,43,1,366,3,2039,7,2,30
366,43,1,367,6,2045,6,2,60
367,43,1,368,9,2054,7,2,90
368,43,1,369,6,2060,11,1,60
369,43,1,370,9,2069,14,5,90
370,43,1,371,7,2076,10,2,70
371,43,1,372,8,2084,12,2,80
372,43,1,373,9,2093,15,4,90
373,43,1,374,4,2097,13,13,40
374,43,1,375,2,2099,1,0,20
375,43,1,376,2,2101,1,0,20
376,43,1,377,4,2105,2,0,40
377,43,1,378,3,2108,5,5,30
378,43,1,379,9,2117,3,0,90
379,43,1,380,5,2122,4,1,50
380,43,1,381,8,2130,9,4,80
381,43,1,382,8,2138,7,2,80
382,43,1,383,5,2143,8,1,50
383,43,1,384,4,2147,9,3,40
384,43,1,385,6,2153,9,0,60
385,43,1,386,2,2155,9,0,20
386,43,1,387,3,2158,9,9,30
387,43,1,388,4,2162,1,1,40
388,43,1,389,5,2167,0,0,50
389,43,1,390,7,2174,4,0,70
390,43,1,391,7,2181,6,0,70
391,43,1,392,9,2190,12,5,90
392,43,1,393,4,2194,10,10,40
393,43,1,394,6,2200,1,0,60
394,43,1,395,7,2207,4,1,70
395,43,1,396,4,2211,5,5,40
396,43,1,397,3,2214,0,0,30
397,43,1,398,8,2222,4,2,80
398,43,1,399,3,2225,2,0,30
399,43,1,400,5,2230,2,0,50
400,43,1,401,4,2234,3,3,40
401,43,1,402,4,2238,2,0,40
402,43,1,403,5,2243,4,0,50
403,43,1,404,5,2248,7,1,50
404,43,1,405,7,2255,9,5,70
405,43,1,406,9,2264,10,0,90
406,43,1,407,9,2273,14,3,90
407,43,1,408,9,2282,17,5,90
408,43,1,409,2,2284,12,12,20
409,43,1,410,5,2289,3,3,50
410,43,1,411,7,2296,6,1,70
411,43,1,412,9,2305,10,2,90
412,43,1,413,2,2307,9,4,20
413,43,1,414,9,2316,13,13,90
414,43,1,415,7,2323,5,5,70
415,43,1,416,4,2327,0,0,40
416,43,1,417,8,2335,4,0,80
417,43,1,418,8,2343,7,3,80
418,43,1,419,3,2346,4,4,30
419,43,1,420,4,2350,2,0,40
420,43,1,421,2,2352,3,1,20
421,43,1,422,9,2361,10,2,90
422,43,1,423,7,2368,13,2,70
423,43,1,424,6,2374,16,5,60
424,43,1,425,9,2383,18,5,90
425,43,1,426,9,2392,19,5,90
426,43,1,427,4,2396,15,3,40
427,43,1,428,3,2399,14,6,30
428,43,1,429,9,2408,9,1,90
429,43,1,430,3,2411,8,8,30
430,43,1,431,5,2416,3,1,50
431,43,1,432,7,2423,5,0,70
432,43,1,433,9,2432,8,1,90
433,43,1,434,9,2441,13,4,90
434,43,1,435,6,2447,12,1,60
435,43,1,436,5,2452,13,1,50
436,43,1,437,9,2461,13,3,90
437,43,1,438,5,2466,12,1,50
438,43,1,439,2,2468,13,1,20
439,43,1,440,8,2476,17,3,80
440,43,1,441,4,2480,17,5,40
441,43,1,442,2,2482,14,5,20
442,43,1,443,2,2484,12,3,20
443,43,1,444,4,2488,10,10,40
444,43,1,445,9,2497,1,0,90
445,43,1,446,8,2505,4,0,80
446,43,1,447,4,2509,8,2,40
447,43,1,448,7,2516,9,1,70
448,43,1,449,8,2524,9,3,80
449,43,1,450,5,2529,10,2,50
450,43,1,451,2,2531,9,2,20
451,43,1,452,7,2538,10,10,70
452,43,1,453,4,2542,2,0,40
453,43,1,454,6,2548,6,2,60
454,43,1,455,5,2553,5,1,50
455,43,1,456,6,2559,6,2,60
456,43,1,457,5,2564,6,0,50
457,43,1,458,8,2572,11,1,80
458,43,1,459,6,2578,12,4,60
459,43,1,460,3,2581,9,2,30
460,43,1,461,9,2590,11,2,90
461,43,1,462,2,2592,9,3,20
462,43,1,463,7,2599,8,8,70
463,43,1,464,3,2602,1,0,30
464,43,1,465,4,2606,3,0,40
465,43,1,466,6,2612,7,7,60
466,43,1,467,3,2615,1,0,30
467,43,1,468,5,2620,2,0,50
468,43,1,469,4,2624,3,3,40
469,43,1,470,7,2631,5,2,70
470,43,1,471,6,2637,4,0,60
471,43,1,472,3,2640,8,2,30
472,43,1,473,4,2644,11,3,40
473,43,1,474,9,2653,13,3,90
474,43,1,475,7,2660,15,3,70
475,43,1,476,9,2669,18,7,90
476,43,1,477,8,2677,12,0,80
477,43,1,478,9,2686,21,6,90
478,43,1,479,5,2691,15,6,50
479,43,1,480,2,2693,9,2,20
480,43,1,481,9,2702,13,3,90
481,43,1,482,3,2705,12,0,30
482,43,1,483,4,2709,17,3,40
483,43,1,484,5,2714,18,3,50
484,43,1,485,3,2717,15,15,30
485,43,1,486,3,2720,1,0,30
486,43,1,487,6,2726,4,4,60
487,43,1,488,6,2732,2,1,60
488,43,1,489,8,2740,6,6,80
489,43,1,490,4,2744,1,1,40
490,43,1,491,4,2748,3,0,40
491,43,1,492,7,2755,7,2,70
492,43,1,493,5,2760,9,3,50
493,43,1,494,6,2766,11,3,60
494,43,1,495,3,2769,8,2,30
495,43,1,496,7,2776,11,1,70
496,43,1,497,5,2781,11,3,50
497,43,1,498,8,2789,14,4,80
498,43,1,499,9,2798,13,3,90
499,43,1,500,9,2807,14,6,90
500,43,1,501,9,2816,11,3,90
501,43,1,502,5,2821,11,1,50
502,43,1,503,6,2827,14,3,60
503,43,1,504,2,2829,13,13,20
504,43,1,505,9,2838,3,1,90
505,43,1,506,5,2843,2,1,50
506,43,1,507,4,2847,4,0,40
507,43,1,508,4,2851,6,1,40
508,43,1,509,8,2859,7,3,80
509,43,1,510,3,2862,5,0,30
510,43,1,511,5,2867,6,0,50
511,43,1,512,3,2870,7,1,30
512,43,1,513,4,2874,9,3,40
513,43,1,514,6,2880,11,2,60
514,43,1,515,8,2888,12,0,80
515,43,1,516,7,2895,16,4,70
516,43,1,517,8,2903,14,14,80
517,43,1,518,6,2909,4,3,60
518,43,1,519,4,2913,2,0,40
519,43,1,520,4,2917,4,2,40
520,43,1,521,3,2920,3,0,30
521,43,1,522,3,2923,6,2,30
522,43,1,523,5,2928,6,2,50
523,43,1,524,3,2931,5,1,30
524,43,1,525,5,2936,5,1,50
525,43,1,526,4,2940,5,2,40
526,43,1,527,4,2944,7,1,40
527,43,1,528,4,2948,10,1,40
528,43,1,529,4,2952,10,4,40
529,43,1,530,6,2958,8,3,60
530,43,1,531,8,2966,8,1,80
531,43,1,532,6,2972,9,3,60
532,43,1,533,6,2978,9,3,60
533,43,1,534,7,2985,12,1,70
534,43,1,535,7,2992,15,3,70
535,43,1,536,7,2999,18,6,70
536,43,1,537,9,3008,15,15,90
537,43,1,538,2,3010,1,0,20
538,43,1,539,2,3012,1,0,20
539,43,1,540,6,3018,6,1,60
540,43,1,541,8,3026,8,3,80
541,43,1,542,2,3028,5,1,20
542,43,1,543,7,3035,6,0,70
543,43,1,544,8,3043,10,4,80
544,43,1,545,2,3045,7,0,20
545,43,1,546,5,3050,8,1,50
546,43,1,547,9,3059,10,2,90
547,43,1,548,4,3063,11,1,40
548,43,1,549,6,3069,13,4,60
549,43,1,550,5,3074,11,2,50
550,43,1,551,2,3076,9,3,20
551,43,1,552,6,3082,7,2,60
552,43,1,553,6,3088,7,2,60
553,43,1,554,5,3093,9,1,50
554,43,1,555,7,3100,16,2,70
555,43,1,556,5,3105,19,4,50
556,43,1,557,7,3112,18,2,70
557,43,1,558,5,3117,22,22,50
558,43,1,559,9,3126,2,0,90
559,43,1,560,9,3135,9,2,90
560,43,1,561,4,3139,7,3,40
561,43,1,562,3,3142,7,1,30
562,43,1,563,8,3150,9,2,80
563,43,1,564,8,3158,9,2,80
564,43,1,565,5,3163,9,2,50
565,43,1,566,7,3170,10,3,70
566,43,1,567,2,3172,7,7,20
567,43,1,568,9,3181,7,2,90
568,43,1,569,3,3184,7,2,30
569,43,1,570,6,3190,8,1,60
570,43,1,571,7,3197,12,3,70
571,43,1,572,4,3201,12,4,40
572,43,1,573,6,3207,14,2,60
573,43,1,574,8,3215,14,4,80
574,43,1,575,6,3221,11,3,60
575,43,1,576,2,3223,8,3,20
576,43,1,577,7,3230,8,3,70
577,43,1,578,4,3234,6,1,40
578,43,1,579,3,3237,7,1,30
579,43,1,580,9,3246,10,3,90
580,43,1,581,3,3249,8,1,30
581,43,1,582,9,3258,12,1,90
582,43,1,583,8,3266,15,15,80
583,43,1,584,3,3269,3,0,30
584,43,1,585,5,3274,7,2,50
585,43,1,586,8,3282,8,4,80
586,43,1,587,4,3286,6,6,40
587,43,1,588,7,3293,4,1,70
588,43,1,589,8,3301,6,1,80
589,43,1,590,7,3308,7,1,70
590,43,1,591,6,3314,11,2,60
591,43,1,592,9,3323,14,3,90
592,43,1,593,2,3325,15,3,20
593,43,1,594,3,3328,14,3,30
594,43,1,595,4,3332,11,2,40
595,43,1,596,8,3340,16,5,80
596,43,1,597,2,3342,13,3,20
597,43,1,598,7,3349,15,2,70
598,43,1,599,3,3352,14,5,30
599,43,1,600,4,3356,11,2,40
600,43,1,601,6,3362,10,1,60
601,43,1,602,7,3369,12,3,70
602,43,1,603,3,3372,9,2,30
603,43,1,604,6,3378,9,1,60
604,43,1,605,6,3384,9,4,60
605,43,1,606,7,3391,13,2,70
606,43,1,607,6,3397,13,3,60
607,43,1,608,2,3399,10,2,20
608,43,1,609,8,3407,8,0,80
609,43,1,610,8,3415,9,3,80
610,43,1,611,6,3421,9,9,60
611,43,1,612,4,3425,1,0,40
612,43,1,613,3,3428,1,0,30
613,43,1,614,2,3430,3,1,20
614,43,1,615,2,3432,2,0,20
615,43,1,616,2,3434,5,0,20
616,43,1,617,6,3440,10,1,60
617,43,1,618,2,3442,11,4,20
618,43,1,619,6,3448,11,2,60
619,43,1,620,3,3451,9,9,30
620,43,1,621,6,3457,2,1,60
621,43,1,622,3,3460,5,0,30
622,43,1,623,7,3467,12,4,70
623,43,1,624,9,3476,10,2,90
624,43,1,625,7,3483,10,2,70
625,43,1,626,4,3487,10,3,40
626,43,1,627,6,3493,10,2,60
627,43,1,628,5,3498,9,0,50
628,43,1,629,4,3502,12,2,40
629,43,1,630,8,3510,13,3,80
630,43,1,631,9,3519,13,5,90
631,43,1,632,7,3526,13,2,70
632,43,1,633,7,3533,11,2,70
633,43,1,634,3,3536,10,10,30
634,43,1,635,6,3542,3,1,60
635,43,1,636,5,3547,2,1,50
636,43,1,637,7,3554,5,1,70
637,43,1,638,6,3560,6,3,60
638,43,1,639,5,3565,5,1,50
639,43,1,640,9,3574,6,1,90
640,43,1,641,6,3580,6,0,60
641,43,1,642,7,3587,8,8,70
642,43,1,643,7,3594,4,4,70
643,43,1,644,4,3598,1,0,40
644,43,1,645,4,3602,1,0,40
645,43,1,646,8,3610,4,0,80
646,43,1,647,5,3615,6,2,50
647,43,1,648,8,3623,9,1,80
648,43,1,649,8,3631,9,9,80
649,43,1,650,7,3638,5,1,70
650,43,1,651,2,3640,4,4,20
651,43,1,652,5,3645,3,0,50
652,43,1,653,3,3648,4,1,30
653,43,1,654,5,3653,6,1,50
654,43,1,655,9,3662,9,3,90
655,43,1,656,8,3670,8,0,80
656,43,1,657,8,3678,13,3,80
657,43,1,658,5,3683,13,5,50
658,43,1,659,6,3689,12,2,60
659,43,1,660,8,3697,13,6,80
660,43,1,661,5,3702,8,1,50
661,43,1,662,3,3705,8,2,30
662,43,1,663,6,3711,12,3,60
663,43,1,664,4,3715,9,3,40
664,43,1,665,9,3724,9,1,90
665,43,1,666,3,3727,13,6,30
666,43,1,667,3,3730,9,3,30
667,43,1,668,9,3739,8,1,90
668,43,1,669,8,3747,12,3,80
669,43,1,670,9,3756,13,5,90
670,43,1,671,7,3763,11,11,70
671,43,1,672,9,3772,5,1,90
672,43,1,673,5,3777,6,6,50
673,43,1,674,5,3782,1,0,50
674,43,1,675,3,3785,1,1,30
675,43,1,676,2,3787,2,1,20
676,43,1,677,8,3795,8,1,80
677,43,1,678,9,3804,12,1,90
678,43,1,679,9,3813,15,2,90
679,43,1,680,6,3819,16,16,60
680,43,1,681,2,3821,0,0,20
681,43,1,682,2,3823,3,0,20
682,43,1,683,6,3829,4,1,60
683,43,1,684,6,3835,7,2,60
684,43,1,685,9,3844,6,1,90
685,43,1,686,6,3850,7,2,60
686,43,1,687,4,3854,8,2,40
687,43,1,688,7,3861,9,0,70
688,43,1,689,7,3868,12,3,70
689,43,1,690,4,3872,9,2,40
690,43,1,691,4,3876,9,3,40
691,43,1,692,9,3885,9,4,90
692,43,1,693,7,3892,12,3,70
693,43,1,694,5,3897,11,3,50
694,43,1,695,6,3903,9,3,60
695,43,1,696,9,3912,6,2,90
696,43,1,697,7,3919,6,0,70
697,43,1,698,5,3924,9,9,50
698,43,1,699,7,3931,1,0,70
699,43,1,700,7,3938,3,0,70
700,43,1,701,5,3943,4,1,50
701,43,1,702,3,3946,6,2,30
702,43,1,703,7,3953,8,4,70
703,43,1,704,3,3956,6,2,30
704,43,1,705,7,3963,9,2,70
705,43,1,706,6,3969,9,0,60
706,43,1,707,7,3976,14,2,70
707,43,1,708,7,3983,15,15,70
708,43,1,709,7,3990,7,2,70
709,43,1,710,6,3996,7,2,60
710,43,1,711,4,4000,7,0,40
711,43,1,712,4,4004,9,2,40
712,43,1,713,8,4012,9,3,80
713,43,1,714,2,4014,6,0,20
714,43,1,715,8,4022,13,3,80
715,43,1,716,6,4028,13,3,60
716,43,1,717,4,4032,14,3,40
717,43,1,718,6,4038,16,9,60
718,43,1,719,7,4045,10,10,70
719,43,1,720,4,4049,1,0,40
720,43,1,721,4,4053,2,0,40
721,43,1,722,4,4057,4,1,40
722,43,1,723,4,4061,4,0,40
723,43,1,724,2,4063,5,5,20
724,43,1,725,9,4072,5,5,90
725,43,1,726,4,4076,3,0,40
726,43,1,727,6,4082,5,2,60
727,43,1,728,4,4086,4,0,40
728,43,1,729,9,4095,7,0,90
729,43,1,730,5,4100,9,3,50
730,43,1,731,3,4103,6,1,30
731,43,1,732,5,4108,9,4,50
732,43,1,733,8,4116,9,2,80
733,43,1,734,4,4120,10,3,40
734,43,1,735,7,4127,9,2,70
735,43,1,736,2,4129,8,1,20
736,43,1,737,7,4136,10,2,70
737,43,1,738,6,4142,9,9,60
738,43,1,739,4,4146,1,0,40
739,43,1,740,5,4151,4,1,50
740,43,1,741,8,4159,5,5,80
741,43,1,742,4,4163,2,2,40
